comparator_isoform_id	gene_id	reference_isoform_id	subclass	chr	h5_split	mashr_posterior_mean_logfc	our_model_prob	nmdetective_b_score	nmdetective_b_leaf	nmdetective_b_call	nmdep_rule_score	nmdep_rule_leaf	nmdep_rule_call
ENSG00000123213.24.novel3	ENSG00000123213.24	ENST00000380985.10	NMD+/PTC+	chr5	test	4.73780654688149	0.98395604	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000123342.17.novel1	ENSG00000123342.17	ENST00000322569.9	Control	chr12	train	0.0360316413369573	0.3118089	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000123342.17.novel2	ENSG00000123342.17	ENST00000322569.9	NMD+/PTC+	chr12	train	1.98423860017226	0.95133805	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000123352.19.novel1	ENSG00000123352.19	ENST00000549375.5	NMD+/PTC+	chr12	train	3.38363025749168	0.9512954	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000123352.19.novel29	ENSG00000123352.19	ENST00000549375.5	Control	chr12	train	0.0697028413306195	0.11824933	0	last_exon	escape	0	last_exon	escape
ENSG00000123983.16.novel1	ENSG00000123983.16	ENST00000392066.7	NMD+/PTC+	chr2	val	3.67879911599277	0.97534436	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000123989.16.novel2	ENSG00000123989.16	ENST00000243776.11	Control	chr2	val	-0.0395996340415203	0.1571714	0	last_exon	escape	0	last_exon	escape
ENSG00000124222.24.novel1	ENSG00000124222.24	ENST00000371132.8	NMD+/PTC+	chr20	train	1.73498745290482	0.9502619	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000124275.16.novel1	ENSG00000124275.16	ENST00000440940.7	NMD+/PTC+	chr5	test	2.81501350241644	0.987025	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000124508.18.novel1	ENSG00000124508.18	ENST00000356709.9	NMD+/PTC-	chr6	train	1.86138183946944	0.023938494	0	last_exon	escape	0	last_exon	escape
ENSG00000125459.19.novel1	ENSG00000125459.19	ENST00000245564.8	Control	chr1	test	0.00688353120833081	0.05337995	0	last_exon	escape	0	last_exon	escape
ENSG00000125459.19.novel2	ENSG00000125459.19	ENST00000245564.8	NMD+/PTC+	chr1	test	4.62534309590213	0.99308175	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125731.14.novel1	ENSG00000125731.14	ENST00000245908.11	Control	chr19	train	-0.0592912722186876	0.09698828	0	last_exon	escape	0	last_exon	escape
ENSG00000125731.14.novel2	ENSG00000125731.14	ENST00000245908.11	NMD+/PTC+	chr19	train	4.13575893154388	0.94383293	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125733.19.novel2	ENSG00000125733.19	ENST00000313285.12	NMD+/PTC+	chr19	train	4.64926105981396	0.9950246	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125753.16.novel1	ENSG00000125753.16	ENST00000245932.11	Control	chr19	train	-0.0148379235010305	0.80963624	0	last_exon	escape	0	last_exon	escape
ENSG00000125753.16.novel8	ENSG00000125753.16	ENST00000245932.11	NMD+/PTC+	chr19	train	4.59209183293585	0.6333768	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125812.17.novel1	ENSG00000125812.17	ENST00000338121.10	Control	chr20	train	-0.0253684306066158	0.059189	0	last_exon	escape	0	last_exon	escape
ENSG00000125812.17.novel2	ENSG00000125812.17	ENST00000338121.10	NMD+/PTC+	chr20	train	2.88300363270049	0.88915545	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125821.14.novel1	ENSG00000125821.14	ENST00000377452.4	Control	chr20	train	0.0196400796320495	0.010993768	0	last_exon	escape	0	last_exon	escape
ENSG00000125821.14.novel3	ENSG00000125821.14	ENST00000377452.4	NMD+/PTC+	chr20	train	3.07504452668606	0.820918	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125977.8.novel1	ENSG00000125977.8	ENST00000374980.3	NMD+/PTC+	chr20	train	5.89024637243433	0.9973527	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000125977.8.novel28	ENSG00000125977.8	ENST00000374980.3	Control	chr20	train	-0.00823344114193984	0.13876468	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000126070.21.novel1	ENSG00000126070.21	ENST00000373191.9	NMD+/PTC+	chr1	test	1.99307938872178	0.29991886	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000126070.21.novel3	ENSG00000126070.21	ENST00000373191.9	Control	chr1	test	0.00114194171623225	0.048069563	0	last_exon	escape	0	last_exon	escape
ENSG00000126214.23.novel1	ENSG00000126214.23	ENST00000389744.8	NMD+/PTC+	chr14	train	3.27703714557129	0.8904158	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000126226.23.novel2	ENSG00000126226.23	ENST00000337344.9	NMD+/PTC+	chr13	train	4.34306601940439	0.7509444	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000126249.8.novel2	ENSG00000126249.8	ENST00000246535.4	Control	chr19	train	0.123754319274625	0.59331495	0	last_exon	escape	0	last_exon	escape
ENSG00000126460.12.novel1	ENSG00000126460.12	ENST00000246794.10	Control	chr19	train	-0.0136190176541014	0.054674927	0	last_exon	escape	0	last_exon	escape
ENSG00000126460.12.novel2	ENSG00000126460.12	ENST00000246794.10	NMD+/PTC+	chr19	train	1.82799684980836	0.90158236	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000126524.13.novel1	ENSG00000126524.13	ENST00000246868.7	Control	chr7	test	-0.0384499146545741	0.04958736	0	last_exon	escape	0	last_exon	escape
ENSG00000126787.14.novel6	ENSG00000126787.14	ENST00000247191.7	NMD+/PTC+	chr14	train	3.61104066816164	0.98362684	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000126790.13.novel4	ENSG00000126790.13	ENST00000247194.9	NMD+/PTC+	chr14	train	1.94881041376677	0.8458987	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000126790.13.novel41	ENSG00000126790.13	ENST00000247194.9	Control	chr14	train	-0.0057312197421845	0.6429709	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000126858.20.novel9	ENSG00000126858.20	ENST00000333942.10	NMD+/PTC+	chr17	train	1.86119737429026	0.9628326	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000127022.17.novel5	ENSG00000127022.17	ENST00000247461.9	NMD+/PTC-	chr5	test	1.63878099044026	0.29645663	0	last_exon	escape	0	last_exon	escape
ENSG00000127249.16.novel1	ENSG00000127249.16	ENST00000490925.5	Control	chr3	test	0.0329915019652146	0.12726526	0	last_exon	escape	0	last_exon	escape
ENSG00000127249.16.novel2	ENSG00000127249.16	ENST00000490925.5	NMD+/PTC+	chr3	test	3.71795687124448	0.9407812	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000127586.18.novel2	ENSG00000127586.18	ENST00000262315.14	NMD+/PTC+	chr16	train	2.7393594171509	0.9965424	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000128191.18.novel10	ENSG00000128191.18	ENST00000351989.8	NMD+/PTC+	chr22	train	3.27145350008288	0.7498213	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000128191.18.novel11	ENSG00000128191.18	ENST00000351989.8	Control	chr22	train	-0.0275929862193179	0.16256432	0	last_exon	escape	0	last_exon	escape
ENSG00000128309.19.novel2	ENSG00000128309.19	ENST00000429360.6	NMD+/PTC-	chr22	train	0.407295543061626	0.85851085	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000128654.15.novel79	ENSG00000128654.15	ENST00000249442.11	NMD+/PTC+	chr2	val	3.89560057030399	0.9489312	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000128683.15.novel1	ENSG00000128683.15	ENST00000344257.9	NMD+/PTC+	chr2	val	3.27134247969546	0.986871	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000128683.15.novel3	ENSG00000128683.15	ENST00000344257.9	Control	chr2	val	0.0921755298554406	0.10101918	0	last_exon	escape	0	last_exon	escape
ENSG00000128928.11.novel1	ENSG00000128928.11	ENST00000487418.8	Control	chr15	train	-0.00411783943813745	0.22062497	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000128928.11.novel8	ENSG00000128928.11	ENST00000487418.8	NMD+/PTC+	chr15	train	2.63954206739974	0.8423206	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000129071.11.novel2	ENSG00000129071.11	ENST00000429544.7	NMD+/PTC+	chr3	test	3.30205029918403	0.9409718	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000129195.17.novel1	ENSG00000129195.17	ENST00000572447.6	NMD+/PTC+	chr17	train	1.93243494167997	0.7274555	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000129197.16.novel2	ENSG00000129197.16	ENST00000381209.8	NMD+/PTC+	chr17	train	4.05614233263296	0.87722903	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000129451.13.novel1	ENSG00000129451.13	ENST00000358789.8	NMD+/PTC+	chr19	train	3.37651929187122	0.59919685	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000129657.17.novel21	ENSG00000129657.17	ENST00000436233.9	NMD+/PTC+	chr17	train	4.31551278763363	0.97023183	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000130066.17.novel12	ENSG00000130066.17	ENST00000379270.5	Control	chrX	train	0.099439151856879	0.4295372	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000130150.13.novel1	ENSG00000130150.13	ENST00000380492.8	Control	chrX	train	-0.0445248060575111	0.0397717	0	last_exon	escape	0	last_exon	escape
ENSG00000130150.13.novel4	ENSG00000130150.13	ENST00000380492.8	NMD+/PTC+	chrX	train	2.09271436185096	0.73660046	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000130244.14.novel1	ENSG00000130244.14	ENST00000252530.10	NMD+/PTC+	chr19	train	2.19138589177944	0.7628726	0.12	start_proximal	escape	0.12	start_proximal	escape
ENSG00000130244.14.novel5	ENSG00000130244.14	ENST00000252530.10	Control	chr19	train	0.169414325506209	0.7043591	0	last_exon	escape	0	last_exon	escape
ENSG00000130479.12.novel1	ENSG00000130479.12	ENST00000324096.9	NMD+/PTC+	chr19	train	2.60250423305314	0.9149899	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000130517.15.novel2	ENSG00000130517.15	ENST00000269919.11	Control	chr19	train	-0.0511178153254287	0.0524952	0	last_exon	escape	0	last_exon	escape
ENSG00000130517.15.novel3	ENSG00000130517.15	ENST00000269919.11	NMD+/PTC+	chr19	train	2.54108966470506	0.91064256	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000130703.18.novel2	ENSG00000130703.18	ENST00000313733.9	Control	chr20	train	-0.013651327890598	0.07006872	0	last_exon	escape	0	last_exon	escape
ENSG00000130703.18.novel3	ENSG00000130703.18	ENST00000313733.9	NMD+/PTC+	chr20	train	4.71978406016991	0.98241687	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000130958.14.novel22	ENSG00000130958.14	ENST00000253270.13	NMD+/PTC+	chr9	train	3.70228034246078	0.99403787	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131037.16.novel4	ENSG00000131037.16	ENST00000201647.11	NMD+/PTC+	chr19	train	5.16898885046041	0.79198533	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131061.16.novel4	ENSG00000131061.16	ENST00000342427.6	NMD+/PTC+	chr20	train	1.99467180538583	0.96910983	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131067.18.novel2	ENSG00000131067.18	ENST00000336431.10	Control	chr20	train	0.0302400623574227	0.057558607	0	last_exon	escape	0	last_exon	escape
ENSG00000131067.18.novel7	ENSG00000131067.18	ENST00000336431.10	NMD+/PTC+	chr20	train	2.04695553877748	0.989303	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131389.19.novel1	ENSG00000131389.19	ENST00000622186.5	Control	chr3	test	-0.116725109163392	0.18796462	0	last_exon	escape	0	last_exon	escape
ENSG00000131389.19.novel2	ENSG00000131389.19	ENST00000622186.5	NMD+/PTC+	chr3	test	2.43941141359646	0.9309239	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131591.19.novel2	ENSG00000131591.19	ENST00000421241.7	Control	chr1	test	-0.0135408266947213	0.09124489	0	last_exon	escape	0	last_exon	escape
ENSG00000131746.14.novel1	ENSG00000131746.14	ENST00000254051.11	NMD+/PTC+	chr17	train	6.57630448401736	0.64679074	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131746.14.novel71	ENSG00000131746.14	ENST00000254051.11	Control	chr17	train	0.0634092848672713	0.22912312	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000131773.15.novel1	ENSG00000131773.15	ENST00000704572.1	NMD+/PTC+	chr8	train	3.67303564189308	0.9202248	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000131773.15.novel3	ENSG00000131773.15	ENST00000704572.1	Control	chr8	train	0.122924685275717	0.04917222	0	last_exon	escape	0	last_exon	escape
ENSG00000131966.15.novel1	ENSG00000131966.15	ENST00000254286.9	NMD+/PTC+	chr14	train	3.24783527051311	0.9714758	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132570.16.novel1	ENSG00000132570.16	ENST00000254908.11	NMD+/PTC+	chr5	test	2.74356859271464	0.9239135	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132570.16.novel5	ENSG00000132570.16	ENST00000254908.11	Control	chr5	test	0.160333232034152	0.31805903	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000132635.18.novel2	ENSG00000132635.18	ENST00000360652.7	Control	chr20	train	-0.0604102798607707	0.045174368	0	last_exon	escape	0	last_exon	escape
ENSG00000132635.18.novel6	ENSG00000132635.18	ENST00000360652.7	NMD+/PTC+	chr20	train	2.471551808296	0.8905558	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132664.14.novel2	ENSG00000132664.14	ENST00000377603.5	NMD+/PTC+	chr20	train	4.22298984173022	0.9696545	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132680.12.novel1	ENSG00000132680.12	ENST00000368321.8	NMD+/PTC+	chr1	test	2.55986059166479	0.29667297	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132680.12.novel7	ENSG00000132680.12	ENST00000368321.8	Control	chr1	test	-0.108006816231597	0.19964126	0	last_exon	escape	0	last_exon	escape
ENSG00000132768.15.novel18	ENSG00000132768.15	ENST00000255108.8	Control	chr1	test	-0.0132300619831817	0.6332749	0	last_exon	escape	0	last_exon	escape
ENSG00000132842.17.novel29	ENSG00000132842.17	ENST00000255194.11	Control	chr5	test	-0.0185933325019405	0.036040887	0	last_exon	escape	0	last_exon	escape
ENSG00000132842.17.novel3	ENSG00000132842.17	ENST00000255194.11	NMD+/PTC+	chr5	test	3.19660709407849	0.99198955	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132879.15.novel1	ENSG00000132879.15	ENST00000251547.10	Control	chr1	test	-0.0612560414223959	0.6777852	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000132879.15.novel2	ENSG00000132879.15	ENST00000251547.10	NMD+/PTC+	chr1	test	4.89520821159083	0.960051	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132950.20.novel1	ENSG00000132950.20	ENST00000382907.8	NMD+/PTC+	chr13	train	3.00171559520875	0.91372633	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000132950.20.novel4	ENSG00000132950.20	ENST00000382907.8	Control	chr13	train	0.00720382910823511	0.06621633	0	last_exon	escape	0	last_exon	escape
ENSG00000132970.15.novel1	ENSG00000132970.15	ENST00000335327.6	NMD+/PTC+	chr13	train	2.99369943124394	0.95887166	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000133059.19.novel1	ENSG00000133059.19	ENST00000367162.8	NMD+/PTC+	""	""	1.09556164700009		0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000133114.19.novel7	ENSG00000133114.19	ENST00000379151.9	NMD+/PTC+	chr13	train	3.24164927176408	0.9228865	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000133313.16.novel9	ENSG00000133313.16	ENST00000324262.9	NMD+/PTC+	chr18	train	4.45144889948041	0.9570244	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000133315.13.novel2	ENSG00000133315.13	ENST00000538595.1	NMD+/PTC+	chr11	train	2.10319588245379	0.89629865	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000133433.12.novel1	ENSG00000133433.12	ENST00000290765.9	NMD+/PTC+	chr22	train	2.43661289826132	0.9569268	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000133433.12.novel2	ENSG00000133433.12	ENST00000290765.9	Control	chr22	train	-0.0184594216515912	0.4227334	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000133731.11.novel2	ENSG00000133731.11	ENST00000256108.10	NMD+/PTC+	chr8	train	4.34164997575264	0.9448186	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134086.11.novel3	ENSG00000134086.11	ENST00000256474.3	Control	chr3	test	-0.066710833431071	0.45621502	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000134109.11.novel1	ENSG00000134109.11	ENST00000256497.9	NMD+/PTC+	chr3	test	2.47631864712149	0.9605062	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134109.11.novel3	ENSG00000134109.11	ENST00000256497.9	Control	chr3	test	-0.0523083679597344	0.108153	0	last_exon	escape	0	last_exon	escape
ENSG00000134146.13.novel8	ENSG00000134146.13	ENST00000256538.9	NMD+/PTC+	chr15	train	3.33019184126828	0.9793473	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134285.12.novel8	ENSG00000134285.12	ENST00000550765.6	NMD+/PTC-	chr12	train	2.52696098175474	0.77009034	0	last_exon	escape	0	last_exon	escape
ENSG00000134317.18.novel1	ENSG00000134317.18	ENST00000324907.14	Control	chr2	val	0.00397328826576825	0.039338358	0	last_exon	escape	0	last_exon	escape
ENSG00000134317.18.novel4	ENSG00000134317.18	ENST00000324907.14	NMD+/PTC+	chr2	val	2.07624038570101	0.9770116	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134480.18.novel1	ENSG00000134480.18	ENST00000256897.9	NMD+/PTC+	chr5	test	4.02407672830679	0.9503937	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134602.17.novel55	ENSG00000134602.17	ENST00000394334.7	NMD+/PTC+	chrX	train	3.79758716631437	0.88985276	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134809.10.novel1	ENSG00000134809.10	ENST00000257245.9	NMD+/PTC-	chr11	train	2.70960285651945	0.10078896	0	last_exon	escape	0	last_exon	escape
ENSG00000134897.15.novel6	ENSG00000134897.15	ENST00000257336.6	NMD+/PTC+	chr13	train	2.61258066525978	0.77777493	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000134996.13.novel1	ENSG00000134996.13	ENST00000346234.7	Control	chr9	train	-0.030019747359495	0.8899783	0	last_exon	escape	0	last_exon	escape
ENSG00000134996.13.novel2	ENSG00000134996.13	ENST00000346234.7	NMD+/PTC+	chr9	train	3.82092293778554	0.94941324	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135040.17.novel1	ENSG00000135040.17	ENST00000361671.10	NMD+/PTC+	chr9	train	5.46010696001219	0.996357	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135108.17.novel1	ENSG00000135108.17	ENST00000622495.5	NMD+/PTC+	chr12	train	3.79272987086009	0.990546	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135124.17.novel1	ENSG00000135124.17	ENST00000337233.9	NMD+/PTC+	chr12	train	2.90749767095322	0.97890306	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135164.20.novel1	ENSG00000135164.20	ENST00000331242.12	Control	chr7	test	-0.0138381039831821	0.0727419	0	last_exon	escape	0	last_exon	escape
ENSG00000135241.18.novel2	ENSG00000135241.18	ENST00000257694.13	NMD+/PTC+	chr7	test	4.59490968534728	0.65879506	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135269.19.novel3	ENSG00000135269.19	ENST00000358204.9	NMD+/PTC+	chr7	test	3.14350107069553	0.6583207	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000135451.14.novel5	ENSG00000135451.14	ENST00000257909.8	NMD+/PTC+	chr12	train	2.15178641579398	0.9636301	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135503.14.novel1	ENSG00000135503.14	ENST00000257963.9	NMD+/PTC+	chr12	train	2.30327323334613	0.951889	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135503.14.novel3	ENSG00000135503.14	ENST00000257963.9	Control	chr12	train	-0.0428165234928424	0.01692163	0	last_exon	escape	0	last_exon	escape
ENSG00000135655.17.novel26	ENSG00000135655.17	ENST00000353364.7	NMD+/PTC+	chr12	train	5.01901522756952	0.9534362	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135678.13.novel1	ENSG00000135678.13	ENST00000551568.6	NMD+/PTC+	chr12	train	1.56355939742205	0.96135306	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135678.13.novel2	ENSG00000135678.13	ENST00000551568.6	Control	chr12	train	0.19221445613203	0.050922837	0	last_exon	escape	0	last_exon	escape
ENSG00000135953.12.novel1	ENSG00000135953.12	ENST00000258436.10	NMD+/PTC+	""	""	0.484176082404197		0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000135953.12.novel4	ENSG00000135953.12	ENST00000258436.10	Control	chr2	val	0.0961597315695147	0.8948661	0	last_exon	escape	0	last_exon	escape
ENSG00000135974.12.novel2	ENSG00000135974.12	ENST00000258457.7	NMD+/PTC+	chr2	val	3.67131024060936	0.59523535	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136143.17.novel2	ENSG00000136143.17	ENST00000646932.1	NMD+/PTC+	chr13	train	3.21141485762469	0.99331254	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136144.13.novel5	ENSG00000136144.13	ENST00000378302.7	NMD+/PTC+	chr13	train	3.05091377224649	0.9806995	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136152.16.novel3	ENSG00000136152.16	ENST00000349995.10	NMD+/PTC+	chr13	train	2.65861844503769	0.99352723	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136152.16.novel5	ENSG00000136152.16	ENST00000349995.10	Control	chr13	train	-0.0038303011685584	0.15835378	0	last_exon	escape	0	last_exon	escape
ENSG00000136243.19.novel1	ENSG00000136243.19	ENST00000258742.10	NMD+/PTC+	chr7	test	4.21333319535548	0.7960664	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136243.19.novel10	ENSG00000136243.19	ENST00000258742.10	Control	chr7	test	0.0253657481083571	0.13010153	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000136536.16.novel2	ENSG00000136536.16	ENST00000856570.1	NMD+/PTC+	chr2	val	2.32814093724409	0.799155	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136643.13.novel1	ENSG00000136643.13	ENST00000366960.8	Control	chr1	test	0.00261747589761067	0.057293255	0	last_exon	escape	0	last_exon	escape
ENSG00000136783.11.novel1	ENSG00000136783.11	ENST00000374767.5	Control	chr9	train	-0.0625994539875144	0.029057994	0	last_exon	escape	0	last_exon	escape
ENSG00000136783.11.novel3	ENSG00000136783.11	ENST00000374767.5	NMD+/PTC+	chr9	train	5.30095338557462	0.9740582	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136856.19.novel1	ENSG00000136856.19	ENST00000373371.8	Control	chr9	train	-0.0243121172712294	0.06184189	0	last_exon	escape	0	last_exon	escape
ENSG00000136856.19.novel3	ENSG00000136856.19	ENST00000373371.8	NMD+/PTC+	chr9	train	2.57460646696103	0.9909738	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000136877.17.novel52	ENSG00000136877.17	ENST00000373247.7	Control	chr9	train	-0.0446152180251929	0.17539833	0	last_exon	escape	0	last_exon	escape
ENSG00000136878.15.novel1	ENSG00000136878.15	ENST00000372429.8	Control	chr9	train	0.248407094339653	0.15535296	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000136878.15.novel2	ENSG00000136878.15	ENST00000372429.8	NMD+/PTC+	chr9	train	2.17864014282217	0.94114804	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000137073.25.novel1	ENSG00000137073.25	ENST00000379238.7	NMD+/PTC+	chr9	train	4.05721133707651	0.9766011	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000137275.17.novel1	ENSG00000137275.17	ENST00000259808.9	NMD+/PTC+	chr6	train	5.85425490748385	0.95604974	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000137648.21.novel1	ENSG00000137648.21	ENST00000437212.8	NMD+/PTC+	""	""	2.24937538128864		0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000137868.20.novel1	ENSG00000137868.20	ENST00000395105.9	NMD+/PTC-	chr15	train	1.80497113549838	0.29821035	0	last_exon	escape	0	last_exon	escape
ENSG00000137942.19.novel1	ENSG00000137942.19	ENST00000370253.6	NMD+/PTC+	chr1	test	2.79752179779703	0.98377764	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000137955.17.novel3	ENSG00000137955.17	ENST00000319942.8	NMD+/PTC+	chr1	test	1.98209024197636	0.8980616	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000137955.17.novel7	ENSG00000137955.17	ENST00000319942.8	Control	chr1	test	0.00958911044941211	0.8659126	0	last_exon	escape	0	last_exon	escape
ENSG00000137996.14.novel1	ENSG00000137996.14	ENST00000370128.9	NMD+/PTC+	chr1	test	3.90663559808922	0.641148	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000138018.19.novel1	ENSG00000138018.19	ENST00000260585.12	NMD+/PTC+	chr2	val	4.07718377737271	0.96839595	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000138018.19.novel3	ENSG00000138018.19	ENST00000260585.12	Control	chr2	val	0.0635555354752869	0.034088068	0	last_exon	escape	0	last_exon	escape
ENSG00000138035.16.novel3	ENSG00000138035.16	ENST00000447944.7	Control	chr2	val	0.0377003325267122	0.07537758	0	last_exon	escape	0	last_exon	escape
ENSG00000138035.16.novel6	ENSG00000138035.16	ENST00000447944.7	NMD+/PTC+	chr2	val	2.57738926648784	0.9916089	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
