comparator_isoform_id	gene_id	reference_isoform_id	subclass	chr	h5_split	mashr_posterior_mean_logfc	our_model_prob	nmdetective_b_score	nmdetective_b_leaf	nmdetective_b_call	nmdep_rule_score	nmdep_rule_leaf	nmdep_rule_call
ENSG00000102312.25.novel1	ENSG00000102312.25	ENST00000361988.7	NMD+/PTC+	""	""	0.659794519466366		0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000102606.21.novel17	ENSG00000102606.21	ENST00000375736.8	NMD+/PTC+	chr13	train	4.08635511649188	0.93993336	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000102606.21.novel2	ENSG00000102606.21	ENST00000375736.8	Control	chr13	train	0.00523220042603317	0.12507574	0	last_exon	escape	0	last_exon	escape
ENSG00000102738.9.novel2	ENSG00000102738.9	ENST00000323563.8	Control	chr13	train	0.138588971613565	0.046669673	0	last_exon	escape	0	last_exon	escape
ENSG00000102738.9.novel24	ENSG00000102738.9	ENST00000323563.8	NMD+/PTC+	chr13	train	4.94215325962436	0.9435045	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000102796.13.novel1	ENSG00000102796.13	ENST00000650833.1	Control	""	""	-0.0648300865545965		0	last_exon	escape	0	last_exon	escape
ENSG00000102796.13.novel80	ENSG00000102796.13	ENST00000650833.1	NMD+/PTC+	chr13	train	2.52354945929596	0.9338584	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103061.14.novel1	ENSG00000103061.14	ENST00000263997.11	NMD+/PTC+	chr16	train	4.2238611284338	0.9206012	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103061.14.novel4	ENSG00000103061.14	ENST00000263997.11	Control	chr16	train	0.142766239112158	0.051265422	0	last_exon	escape	0	last_exon	escape
ENSG00000103064.16.novel1	ENSG00000103064.16	ENST00000566454.5	NMD+/PTC+	chr16	train	2.57440229730216	0.447951	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103067.15.novel1	ENSG00000103067.15	ENST00000473183.7	NMD+/PTC+	chr16	train	4.23365150359439	0.986847	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103067.15.novel5	ENSG00000103067.15	ENST00000473183.7	Control	chr16	train	0.0550449418429071	0.96845967	0	last_exon	escape	0	last_exon	escape
ENSG00000103202.14.novel1	ENSG00000103202.14	ENST00000448828.5	Control	chr16	train	0.100621735115653	0.08007759	0	last_exon	escape	0	last_exon	escape
ENSG00000103202.14.novel28	ENSG00000103202.14	ENST00000448828.5	NMD+/PTC-	chr16	train	2.15200780713289	0.5480311	0	last_exon	escape	0	last_exon	escape
ENSG00000103245.15.novel2	ENSG00000103245.15	ENST00000563051.1	Control	chr16	train	-0.0258577171912012	0.8202051	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103253.20.novel1	ENSG00000103253.20	ENST00000389703.8	NMD+/PTC+	chr16	train	2.35216962287065	0.8473546	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103253.20.novel3	ENSG00000103253.20	ENST00000389703.8	Control	chr16	train	0.0382600900624849	0.13614231	0	last_exon	escape	0	last_exon	escape
ENSG00000103264.19.novel12	ENSG00000103264.19	ENST00000311635.12	NMD+/PTC+	chr16	train	3.74512547039493	0.85113996	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000103429.12.novel1	ENSG00000103429.12	ENST00000261658.7	NMD+/PTC+	chr16	train	4.21579224904143	0.59994406	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103534.18.novel14	ENSG00000103534.18	ENST00000542583.7	NMD+/PTC+	chr16	train	3.00187737216472	0.77485114	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103549.23.novel1	ENSG00000103549.23	ENST00000324685.11	Control	chr16	train	-0.064356778725879	0.06643444	0	last_exon	escape	0	last_exon	escape
ENSG00000103549.23.novel6	ENSG00000103549.23	ENST00000324685.11	NMD+/PTC+	chr16	train	3.9256977132237	0.97424704	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103642.12.novel7	ENSG00000103642.12	ENST00000261893.9	NMD+/PTC+	chr15	train	2.88062563448127	0.8799388	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103855.19.novel1	ENSG00000103855.19	ENST00000864261.1	Control	chr15	train	-0.0333768517020318	0.077287465	0	last_exon	escape	0	last_exon	escape
ENSG00000103855.19.novel2	ENSG00000103855.19	ENST00000864261.1	NMD+/PTC+	chr15	train	2.52777304504777	0.8505336	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000103876.15.novel1	ENSG00000103876.15	ENST00000261755.9	Control	chr15	train	-0.0387887303314642	0.08475001	0	last_exon	escape	0	last_exon	escape
ENSG00000103876.15.novel3	ENSG00000103876.15	ENST00000261755.9	NMD+/PTC+	chr15	train	2.53910787815482	0.96958274	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104205.17.novel18	ENSG00000104205.17	ENST00000521198.7	NMD+/PTC+	chr8	train	3.00807840654015	0.98559856	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104320.16.novel1	ENSG00000104320.16	ENST00000265433.8	NMD+/PTC+	chr8	train	1.80150256662575	0.94769216	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104375.18.novel1	ENSG00000104375.18	ENST00000419617.7	Control	chr8	train	-0.0191457001865999	0.024159595	0	last_exon	escape	0	last_exon	escape
ENSG00000104375.18.novel9	ENSG00000104375.18	ENST00000419617.7	NMD+/PTC+	chr8	train	3.57984934506026	0.98702	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104412.9.novel1	ENSG00000104412.9	ENST00000220853.8	NMD+/PTC+	chr8	train	5.6336532829776	0.97648984	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104497.16.novel1	ENSG00000104497.16	ENST00000345957.9	NMD+/PTC+	chr8	train	2.83466607163194	0.9676463	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104635.16.novel2	ENSG00000104635.16	ENST00000381237.6	NMD+/PTC+	chr8	train	3.95778078329312	0.9265833	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104714.15.novel1	ENSG00000104714.15	ENST00000262109.8	NMD+/PTC+	chr8	train	2.18414198022711	0.54320884	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104714.15.novel3	ENSG00000104714.15	ENST00000262109.8	Control	chr8	train	0.0395162891723636	0.037111565	0	last_exon	escape	0	last_exon	escape
ENSG00000104756.17.novel1	ENSG00000104756.17	ENST00000221200.9	NMD+/PTC+	chr8	train	2.87099207984479	0.9679213	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104756.17.novel3	ENSG00000104756.17	ENST00000221200.9	Control	chr8	train	0.0390265784850202	0.8245225	0	last_exon	escape	0	last_exon	escape
ENSG00000104783.16.novel1	ENSG00000104783.16	ENST00000648319.1	NMD+/PTC+	chr19	train	5.6547219574572	0.9169754	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104783.16.novel5	ENSG00000104783.16	ENST00000648319.1	Control	chr19	train	-0.074487851201966	0.058630507	0	last_exon	escape	0	last_exon	escape
ENSG00000104856.15.novel2	ENSG00000104856.15	ENST00000505236.2	Control	chr19	train	-0.0477577235463343	0.038721703	0	last_exon	escape	0	last_exon	escape
ENSG00000104856.15.novel5	ENSG00000104856.15	ENST00000505236.2	NMD+/PTC+	chr19	train	3.509059293623	0.9213867	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000104960.15.novel3	ENSG00000104960.15	ENST00000599732.5	NMD+/PTC+	chr19	train	4.04175162946187	0.9518868	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105131.9.novel1	ENSG00000105131.9	ENST00000221730.8	NMD+/PTC+	chr19	train	1.77674906366327	0.90406406	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105131.9.novel2	ENSG00000105131.9	ENST00000221730.8	Control	chr19	train	-0.0415223654148604	0.067872904	0	last_exon	escape	0	last_exon	escape
ENSG00000105298.15.novel1	ENSG00000105298.15	ENST00000429344.7	NMD+/PTC+	chr19	train	3.64791851659542	0.9307132	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105321.15.novel26	ENSG00000105321.15	ENST00000221922.11	Control	chr19	train	-0.0424098760167097	0.13804683	0	last_exon	escape	0	last_exon	escape
ENSG00000105321.15.novel3	ENSG00000105321.15	ENST00000221922.11	NMD+/PTC+	chr19	train	3.01652704132383	0.9778765	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105341.19.novel1	ENSG00000105341.19	ENST00000589970.5	Control	chr19	train	-0.0760126073542964	0.039632007	0	last_exon	escape	0	last_exon	escape
ENSG00000105341.19.novel2	ENSG00000105341.19	ENST00000589970.5	NMD+/PTC+	chr19	train	5.07710328247821	0.955218	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105372.9.novel4	ENSG00000105372.9	ENST00000593863.5	NMD+/PTC+	chr19	train	3.17777028020956	0.7001788	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000105443.17.novel12	ENSG00000105443.17	ENST00000452733.7	Control	chr19	train	0.0377693776151819	0.04661407	0	last_exon	escape	0	last_exon	escape
ENSG00000105443.17.novel9	ENSG00000105443.17	ENST00000452733.7	NMD+/PTC+	chr19	train	4.64390216378329	0.9652406	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105499.15.novel1	ENSG00000105499.15	ENST00000599921.6	Control	chr19	train	-0.0184270517875071	0.0971445	0	last_exon	escape	0	last_exon	escape
ENSG00000105499.15.novel3	ENSG00000105499.15	ENST00000599921.6	NMD+/PTC-	chr19	train	2.04321594723225	0.115539774	0	last_exon	escape	0	last_exon	escape
ENSG00000105538.11.novel1	ENSG00000105538.11	ENST00000601530.1	NMD+/PTC-	chr19	train	3.33247216377501	0.8888891	0	last_exon	escape	0	last_exon	escape
ENSG00000105538.11.novel31	ENSG00000105538.11	ENST00000601530.1	Control	chr19	train	-0.00935800975760385	0.080497935	0	last_exon	escape	0	last_exon	escape
ENSG00000105655.20.novel2	ENSG00000105655.20	ENST00000338128.13	NMD+/PTC+	chr19	train	2.4442055922022	0.8046503	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000105656.14.novel1	ENSG00000105656.14	ENST00000262809.9	NMD+/PTC+	chr19	train	2.90451812637128	0.96407783	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105778.21.novel1	ENSG00000105778.21	ENST00000409301.5	NMD+/PTC+	chr7	test	3.0766766154586	0.9624906	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105778.21.novel7	ENSG00000105778.21	ENST00000409301.5	Control	chr7	test	-0.00246964147500294	0.02083227	0	last_exon	escape	0	last_exon	escape
ENSG00000105793.17.novel3	ENSG00000105793.17	ENST00000222511.11	NMD+/PTC+	chr7	test	4.2391159239214	0.9826402	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105852.12.novel1	ENSG00000105852.12	ENST00000265627.10	NMD+/PTC+	chr7	test	2.75113219405992	0.9686157	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105856.15.novel8	ENSG00000105856.15	ENST00000468410.5	NMD+/PTC+	chr7	test	4.22923936971875	0.93088615	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105865.12.novel3	ENSG00000105865.12	ENST00000265720.8	NMD+/PTC+	chr7	test	2.83456310879372	0.90489167	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000105993.16.novel1	ENSG00000105993.16	ENST00000429029.6	NMD+/PTC+	chr7	test	3.17129230375439	0.9240615	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000106052.15.novel1	ENSG00000106052.15	ENST00000265393.10	Control	chr7	test	-0.0273725070708015	0.029037103	0	last_exon	escape	0	last_exon	escape
ENSG00000106052.15.novel4	ENSG00000106052.15	ENST00000265393.10	NMD+/PTC+	chr7	test	3.00220226642032	0.7126114	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000106258.17.novel1	ENSG00000106258.17	ENST00000222982.8	NMD+/PTC+	chr7	test	6.00058608362454	0.8697882	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000106261.18.novel2	ENSG00000106261.18	ENST00000875800.1	NMD+/PTC+	chr7	test	3.58665770519289	0.8332005	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000106526.13.novel1	ENSG00000106526.13	ENST00000683684.1	NMD+/PTC+	chr7	test_paralog	1.56240650729722	0.94536996	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000106526.13.novel8	ENSG00000106526.13	ENST00000683684.1	Control	chr7	test_paralog	0.0178045596894049	0.37345234	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000106771.14.novel4	ENSG00000106771.14	ENST00000413712.7	NMD+/PTC+	chr9	train	2.47076604634588	0.98581517	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000107164.18.novel2	ENSG00000107164.18	ENST00000319725.10	NMD+/PTC+	chr9	train	3.63428139495078	0.9791747	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000107521.22.novel3	ENSG00000107521.22	ENST00000325103.10	NMD+/PTC+	chr10	train	3.89255986731971	0.9650602	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000107614.23.novel1	ENSG00000107614.23	ENST00000377799.8	Control	chr10	train	-0.0331297209588296	0.04917643	0	last_exon	escape	0	last_exon	escape
ENSG00000107651.16.novel2	ENSG00000107651.16	ENST00000705471.1	Control	chr10	train	0.201534208699288	0.7020631	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000107651.16.novel4	ENSG00000107651.16	ENST00000705471.1	NMD+/PTC+	chr10	train	4.17490969261898	0.8515993	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000107669.20.novel1	ENSG00000107669.20	ENST00000224652.12	Control	chr10	train	-0.0698650844081616	0.09223288	0	last_exon	escape	0	last_exon	escape
ENSG00000107789.16.novel1	ENSG00000107789.16	ENST00000371996.9	Control	chr10	train	-0.12608641212197	0.051050596	0	last_exon	escape	0	last_exon	escape
ENSG00000107789.16.novel3	ENSG00000107789.16	ENST00000371996.9	NMD+/PTC+	chr10	train	3.50974105966353	0.93704784	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108187.17.novel6	ENSG00000108187.17	ENST00000309049.8	NMD+/PTC+	chr10	train	2.67268174749994	0.90505654	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108349.19.novel1	ENSG00000108349.19	ENST00000264645.12	NMD+/PTC+	chr17	train	2.38472112879379	0.9105193	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108599.16.novel3	ENSG00000108599.16	ENST00000225737.11	NMD+/PTC+	chr17	train	3.40485973090159	0.9904235	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108599.16.novel4	ENSG00000108599.16	ENST00000225737.11	Control	chr17	train	-0.0776819061367823	0.07772027	0	last_exon	escape	0	last_exon	escape
ENSG00000108651.11.novel1	ENSG00000108651.11	ENST00000261708.9	Control	chr17	train	-0.0649323901779232	0.7542837	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000108651.11.novel2	ENSG00000108651.11	ENST00000261708.9	NMD+/PTC+	chr17	train	4.2226731070706	0.9937185	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108771.14.novel2	ENSG00000108771.14	ENST00000251642.8	NMD+/PTC+	chr17	train	2.39428421490667	0.3714391	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108784.11.novel4	ENSG00000108784.11	ENST00000225927.7	NMD+/PTC+	chr17	train	2.63947839437888	0.943194	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108784.11.novel5	ENSG00000108784.11	ENST00000225927.7	Control	chr17	train	0.0337230412923405	0.016188383	0	last_exon	escape	0	last_exon	escape
ENSG00000108854.17.novel1	ENSG00000108854.17	ENST00000262435.14	Control	chr17	train	0.0842139594507718	0.012762582	0	last_exon	escape	0	last_exon	escape
ENSG00000108854.17.novel2	ENSG00000108854.17	ENST00000262435.14	NMD+/PTC+	chr17	train	3.11973872153786	0.9760677	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000108950.13.novel1	ENSG00000108950.13	ENST00000592554.2	Control	chr17	train	0.00107200206068489	0.05209211	0	last_exon	escape	0	last_exon	escape
ENSG00000108950.13.novel3	ENSG00000108950.13	ENST00000592554.2	NMD+/PTC+	chr17	train	2.9804002531297	0.9741988	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109680.12.novel1	ENSG00000109680.12	ENST00000502873.5	NMD+/PTC+	""	""	1.52421172577282		0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109680.12.novel3	ENSG00000109680.12	ENST00000502873.5	Control	chr4	val	-0.044400346679982	0.23783754	0	last_exon	escape	0	last_exon	escape
ENSG00000109736.16.novel1	ENSG00000109736.16	ENST00000329687.8	Control	chr4	val	-0.049880951351101	0.0904739	0	last_exon	escape	0	last_exon	escape
ENSG00000109738.12.novel1	ENSG00000109738.12	ENST00000264428.9	Control	chr4	val	-0.0555769191830225	0.065200046	0	last_exon	escape	0	last_exon	escape
ENSG00000109738.12.novel5	ENSG00000109738.12	ENST00000264428.9	NMD+/PTC+	chr4	val	2.55121114950853	0.8910824	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109743.13.novel11	ENSG00000109743.13	ENST00000265016.9	NMD+/PTC+	chr4	val	2.52005513584552	0.9624856	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109743.13.novel9	ENSG00000109743.13	ENST00000265016.9	Control	chr4	val	-0.0624622642518627	0.1860422	0	last_exon	escape	0	last_exon	escape
ENSG00000109787.14.novel1	ENSG00000109787.14	ENST00000261438.10	NMD+/PTC+	chr4	val	3.28221469749199	0.91518855	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109805.11.novel1	ENSG00000109805.11	ENST00000251496.7	NMD+/PTC+	chr4	val	2.90802768677425	0.95270246	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109805.11.novel6	ENSG00000109805.11	ENST00000251496.7	Control	chr4	val	-0.082254253951265	0.028006496	0	last_exon	escape	0	last_exon	escape
ENSG00000109814.13.novel1	ENSG00000109814.13	ENST00000316423.11	NMD+/PTC+	chr4	val	5.0603489710088	0.9644671	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000109920.14.novel3	ENSG00000109920.14	ENST00000263773.10	Control	chr11	train	-0.0453975443533052	0.026284654	0	last_exon	escape	0	last_exon	escape
ENSG00000109920.14.novel7	ENSG00000109920.14	ENST00000263773.10	NMD+/PTC-	chr11	train	1.41668050173908	0.101591714	0	last_exon	escape	0	last_exon	escape
ENSG00000110321.19.novel3	ENSG00000110321.19	ENST00000339995.11	NMD+/PTC+	chr11	train	4.13011592148607	0.89638025	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110328.7.novel1	ENSG00000110328.7	ENST00000227756.5	Control	chr11	train	0.00737077886264989	0.24570553	0	last_exon	escape	0	last_exon	escape
ENSG00000110328.7.novel3	ENSG00000110328.7	ENST00000227756.5	NMD+/PTC+	chr11	train	3.8174634490582	0.9610742	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110697.15.novel1	ENSG00000110697.15	ENST00000356404.8	NMD+/PTC+	chr11	train	4.01174327407021	0.9357989	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000110713.19.novel6	ENSG00000110713.19	ENST00000397004.9	NMD+/PTC+	chr11	train	3.08047073874884	0.9924327	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110719.11.novel5	ENSG00000110719.11	ENST00000265686.8	Control	chr11	train	0.169212080361292	0.658924	0	last_exon	escape	0	last_exon	escape
ENSG00000110719.11.novel8	ENSG00000110719.11	ENST00000265686.8	NMD+/PTC+	chr11	train	2.95759406563036	0.9792905	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110721.13.novel1	ENSG00000110721.13	ENST00000356135.9	NMD+/PTC+	chr11	train	5.53363257810279	0.9859002	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110756.19.novel3	ENSG00000110756.19	ENST00000396253.7	NMD+/PTC+	""	""	1.20604243656429		0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110851.13.novel3	ENSG00000110851.13	ENST00000228437.10	NMD+/PTC+	chr12	train	4.12734573598686	0.93496865	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110888.20.novel37	ENSG00000110888.20	ENST00000695402.1	NMD+/PTC+	chr12	train	3.6509336415191	0.9917783	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110888.20.novel52	ENSG00000110888.20	ENST00000695402.1	Control	chr12	train	0.107323755915019	0.9634756	0	last_exon	escape	0	last_exon	escape
ENSG00000110931.20.novel2	ENSG00000110931.20	ENST00000402834.8	NMD+/PTC+	chr12	train	4.68889720594968	0.9109419	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000110931.20.novel3	ENSG00000110931.20	ENST00000402834.8	Control	chr12	train	0.0535633588421679	0.065493	0	last_exon	escape	0	last_exon	escape
ENSG00000111052.9.novel1	ENSG00000111052.9	ENST00000552864.6	Control	chr12	train	0.0215904934012211	0.5491836	0.2	50nt_rule	escape	0.2	50nt_rule	escape
ENSG00000111224.15.novel7	ENSG00000111224.15	ENST00000427057.6	Control	chr12	train	0.0881804052671124	0.18164158	0.41	long_exon	escape	0.41	long_exon	escape
ENSG00000111247.16.novel2	ENSG00000111247.16	ENST00000352618.9	NMD+/PTC+	chr12	train	2.41493128211341	0.8847778	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000111321.12.novel1	ENSG00000111321.12	ENST00000228918.9	Control	chr12	train	-0.0612452363521027	0.07350639	0	last_exon	escape	0	last_exon	escape
ENSG00000111321.12.novel2	ENSG00000111321.12	ENST00000228918.9	NMD+/PTC+	chr12	train	4.15000071387972	0.9718382	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000111325.17.novel1	ENSG00000111325.17	ENST00000454694.6	NMD+/PTC-	chr12	train	1.78803495207301	0.8749355	0	last_exon	escape	0	last_exon	escape
ENSG00000111581.11.novel2	ENSG00000111581.11	ENST00000229179.9	NMD+/PTC+	chr12	train	3.22231690643867	0.9298999	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000111906.19.novel4	ENSG00000111906.19	ENST00000398153.7	NMD+/PTC+	chr6	train	2.8138532810567	0.9034638	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112210.13.novel1	ENSG00000112210.13	ENST00000317483.4	NMD+/PTC+	chr6	train	2.18847974489363	0.79478014	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112237.14.novel2	ENSG00000112237.14	ENST00000520429.6	NMD+/PTC+	chr6	train	5.4966118772558	0.97786635	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112305.16.novel26	ENSG00000112305.16	ENST00000316999.9	Control	""	""	-0.0457019665465767		0	last_exon	escape	0	last_exon	escape
ENSG00000112305.16.novel47	ENSG00000112305.16	ENST00000316999.9	NMD+/PTC+	chr6	train	2.66717185081588	0.89256614	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112357.15.novel1	ENSG00000112357.15	ENST00000865442.1	NMD+/PTC+	chr6	train	4.11202644079949	0.9875871	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112367.13.novel2	ENSG00000112367.13	ENST00000676435.1	Control	chr6	train	0.0596573571181786	0.050469033	0	last_exon	escape	0	last_exon	escape
ENSG00000112763.18.novel1	ENSG00000112763.18	ENST00000312541.10	Control	chr6	train	-0.00243689285857798	0.02549507	0	last_exon	escape	0	last_exon	escape
ENSG00000112855.18.novel1	ENSG00000112855.18	ENST00000230771.9	NMD+/PTC+	chr5	test	4.39393199243001	0.8525854	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112874.11.novel1	ENSG00000112874.11	ENST00000879998.1	Control	chr5	test	0.0231567894731884	0.60707086	0	last_exon	escape	0	last_exon	escape
ENSG00000112874.11.novel2	ENSG00000112874.11	ENST00000879998.1	NMD+/PTC+	chr5	test	4.13555790119048	0.95515937	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112877.9.novel2	ENSG00000112877.9	ENST00000264935.6	NMD+/PTC+	chr5	test	2.76371537322457	0.9882421	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000112877.9.novel4	ENSG00000112877.9	ENST00000264935.6	Control	chr5	test	0.0887089992398239	0.96180737	0	last_exon	escape	0	last_exon	escape
ENSG00000112983.18.novel3	ENSG00000112983.18	ENST00000230901.9	Control	chr5	test	-0.0531118838376262	0.10559284	0	last_exon	escape	0	last_exon	escape
ENSG00000112983.18.novel7	ENSG00000112983.18	ENST00000230901.9	NMD+/PTC+	chr5	test	3.50790926652655	0.96628547	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000113108.21.novel12	ENSG00000113108.21	ENST00000412920.7	NMD+/PTC+	chr5	test	2.84689953479105	0.9225045	0.65	trigger_nmd	trigger	0.41	long_exon	escape
ENSG00000113108.21.novel48	ENSG00000113108.21	ENST00000412920.7	Control	chr5	test	-0.0256384634158954	0.8844029	0	last_exon	escape	0	last_exon	escape
ENSG00000113194.14.novel1	ENSG00000113194.14	ENST00000862014.1	NMD+/PTC+	chr5	test	4.29005106070093	0.94073045	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000113194.14.novel3	ENSG00000113194.14	ENST00000862014.1	Control	chr5	test	0.0901496623069214	0.032855693	0	last_exon	escape	0	last_exon	escape
ENSG00000113240.15.novel1	ENSG00000113240.15	ENST00000316308.9	NMD+/PTC+	chr5	test	2.75350395048898	0.97816354	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000113319.14.novel1	ENSG00000113319.14	ENST00000638442.1	NMD+/PTC+	chr5	test	3.46753964616661	0.83208066	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000113319.14.novel2	ENSG00000113319.14	ENST00000638442.1	Control	chr5	test	0.00959006329971182	0.025868542	0	last_exon	escape	0	last_exon	escape
ENSG00000113369.9.novel2	ENSG00000113369.9	ENST00000265138.4	NMD+/PTC+	chr5	test	2.05467285720184	0.3559706	0.65	trigger_nmd	trigger	0.65	trigger_nmd	trigger
ENSG00000113369.9.novel3	ENSG00000113369.9	ENST00000265138.4	Control	chr5	test	-0.0085289864917171	0.05830133	0	last_exon	escape	0	last_exon	escape
