gene_id	dominant_isoform_id	non_dominant_isoform_id	event_type	direction	five_prime	three_prime	bp_diff	cumulative_shift	is_causal	is_contributing	cause_type	net_shift	net_frame_status
ENSG00000088888	PB.19021.44	PB.19021.134	Partial_IR_5	GAIN	3864579	3864788	210	210	TRUE	TRUE	direct_stop_insertion	-2393	frame_disrupted
ENSG00000088888	PB.19021.44	PB.19021.137	Partial_IR_5	GAIN	3864579	3864788	210	210	TRUE	TRUE	direct_stop_insertion	1884	frame_preserved
ENSG00000088888	PB.19021.44	PB.19021.49	Partial_IR_5	GAIN	3864579	3864788	210	210	TRUE	TRUE	direct_stop_insertion	2837	frame_disrupted
ENSG00000089127	ENST00000681228.1	ENST00000681505.1	A3SS	GAIN	112908536	112908622	87	87	FALSE	TRUE	NA	40	frame_disrupted
ENSG00000089127	ENST00000681228.1	ENST00000681505.1	A3SS	LOSS	112911051	112911097	47	40	TRUE	TRUE	frame_disruption	40	frame_disrupted
ENSG00000089127	ENST00000681228.1	ENST00000681934.1	A3SS	GAIN	112908536	112908622	87	87	FALSE	TRUE	NA	87	frame_preserved
ENSG00000089916	PB.9839.50	PB.9839.47	SE	LOSS	76177892	76177931	40	-40	TRUE	TRUE	frame_disruption	130	frame_disrupted
ENSG00000090273	PB.532.10	PB.532.25	Partial_IR_5	GAIN	26924167	26924711	545	545	TRUE	TRUE	direct_stop_insertion	-20589	frame_preserved
ENSG00000090316	ENST00000967007.1	PB.23324.68	Missing_Internal	LOSS	1322360	1322503	144	-144	FALSE	TRUE	NA	-221	frame_disrupted
ENSG00000090316	ENST00000967007.1	PB.23324.68	Missing_Internal	LOSS	1327627	1327703	77	-221	TRUE	TRUE	frame_disruption	-221	frame_disrupted
ENSG00000090316	ENST00000967007.1	PB.23324.73	A3SS	LOSS	1322360	1322380	21	-21	FALSE	TRUE	NA	106	frame_disrupted
ENSG00000090316	ENST00000967007.1	PB.23324.73	SE	GAIN	1329877	1330003	127	106	TRUE	TRUE	frame_disruption	106	frame_disrupted
ENSG00000090316	ENST00000967007.1	PB.23324.75	A3SS	LOSS	1322360	1322380	21	-21	FALSE	TRUE	NA	2267	frame_disrupted
ENSG00000090316	ENST00000967007.1	PB.23324.75	A5SS	GAIN	1327704	1327789	86	65	TRUE	TRUE	frame_disruption	2267	frame_disrupted
ENSG00000090554	ENST00000600429.5	ENST00000601800.5	A3SS	GAIN	49476117	49476144	28	28	TRUE	TRUE	frame_disruption	-26	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.117	A3SS	LOSS	70270349	70270341	9	-9	FALSE	TRUE	NA	22	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.117	A3SS	GAIN	70259217	70259187	31	22	TRUE	TRUE	frame_disruption	22	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.121	A3SS	LOSS	70270349	70270341	9	-9	FALSE	TRUE	NA	-188	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.121	SE	LOSS	70262524	70262346	179	-188	TRUE	TRUE	frame_disruption	-188	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.183	A3SS	LOSS	70270349	70270341	9	-9	FALSE	TRUE	NA	91	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.183	Partial_IR_3	GAIN	70254138	70254039	100	91	TRUE	TRUE	direct_stop_insertion	91	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.184	A3SS	LOSS	70270349	70270341	9	-9	FALSE	TRUE	NA	-49	frame_disrupted
ENSG00000090861	PB.12149.112	PB.12149.184	A3SS	LOSS	70262524	70262485	40	-49	TRUE	TRUE	frame_disruption	-49	frame_disrupted
ENSG00000090889	PB.33906.2	PB.33906.15	A3SS	LOSS	70290691	70290753	63	-63	FALSE	TRUE	NA	-44575	frame_disrupted
ENSG00000090889	PB.33906.2	PB.33906.15	SE	GAIN	70365728	70365889	162	99	FALSE	TRUE	NA	-44575	frame_disrupted
ENSG00000090889	PB.33906.2	PB.33906.15	A5SS	LOSS	70376181	70376210	30	69	FALSE	TRUE	NA	-44575	frame_disrupted
ENSG00000090889	PB.33906.2	PB.33906.15	Alt_TES	LOSS	70420824	70376180	44644	-44575	TRUE	TRUE	frame_disruption	-44575	frame_disrupted
ENSG00000091127	PB.29808.126	PB.29808.108	Partial_IR_5	LOSS	105505955	105505003	951	-951	FALSE	TRUE	NA	-951	frame_preserved
ENSG00000091127	PB.29808.126	PB.29808.31	Partial_IR_5	LOSS	105505955	105505003	951	-951	FALSE	TRUE	NA	-951	frame_preserved
ENSG00000091127	PB.29808.126	PB.29808.56	Partial_IR_5	LOSS	105505955	105505003	951	-951	FALSE	TRUE	NA	-951	frame_preserved
ENSG00000091140	PB.29842.26	PB.29842.18	SE	GAIN	107902325	107902393	69	69	FALSE	TRUE	NA	69	frame_preserved
ENSG00000091592	ENST00000699775.1	ENST00000699630.1	SE	LOSS	5580411	5580379	33	-33	FALSE	TRUE	NA	-40	frame_disrupted
ENSG00000091592	ENST00000699775.1	ENST00000699630.1	A3SS	LOSS	5560043	5560037	7	-40	TRUE	TRUE	frame_disruption	-40	frame_disrupted
ENSG00000091592	ENST00000699775.1	PB.12640.6	SE	LOSS	5580411	5580379	33	-33	FALSE	TRUE	NA	-33	frame_preserved
ENSG00000091879	PB.30480.35	PB.30480.41	SE	GAIN	6521410	6521178	233	233	TRUE	TRUE	frame_disruption	233	frame_disrupted
ENSG00000094631	ENST00000901896.1	PB.33745.60	SE	GAIN	48814675	48814740	66	66	FALSE	TRUE	NA	-48	frame_preserved
ENSG00000094631	ENST00000901896.1	PB.33745.60	SE	LOSS	48818220	48818412	193	-127	TRUE	TRUE	frame_disruption	-48	frame_preserved
ENSG00000094755	PB.26491.57	PB.26491.58	SE	GAIN	170809983	170810077	95	95	TRUE	TRUE	frame_disruption	95	frame_disrupted
ENSG00000094755	PB.26491.57	PB.26491.59	SE	GAIN	170811483	170811609	127	127	TRUE	TRUE	frame_disruption	127	frame_disrupted
ENSG00000094755	PB.26491.57	PB.26491.70	SE	LOSS	170797466	170797548	83	-83	TRUE	TRUE	frame_disruption	-271	frame_disrupted
ENSG00000094841	ENST00000924922.1	PB.33974.13	SE	LOSS	75296342	75296411	70	-70	TRUE	TRUE	frame_disruption	92	frame_disrupted
ENSG00000094841	PB.33974.5	PB.33974.13	SE	LOSS	75296342	75296411	70	-70	TRUE	TRUE	frame_disruption	-70	frame_disrupted
ENSG00000094880	ENST00000483961.6	PB.26103.39	SE	GAIN	138213063	138212991	73	73	TRUE	TRUE	frame_disruption	116	frame_disrupted
ENSG00000099256	ENST00000897639.1	PB.3640.4	A5SS	GAIN	24871997	24871988	10	10	TRUE	TRUE	frame_disruption	-152	frame_disrupted
ENSG00000099940	ENST00000880969.1	PB.20409.57	A5SS	GAIN	20859327	20859347	21	21	FALSE	TRUE	NA	63	frame_preserved
ENSG00000099940	ENST00000880969.1	PB.20409.57	A3SS	GAIN	20870337	20870378	42	63	FALSE	TRUE	NA	63	frame_preserved
ENSG00000099940	ENST00000880969.1	PB.20409.70	A5SS	GAIN	20859327	20859347	21	21	FALSE	TRUE	NA	63	frame_preserved
ENSG00000099940	ENST00000880969.1	PB.20409.70	A3SS	GAIN	20870337	20870378	42	63	FALSE	TRUE	NA	63	frame_preserved
ENSG00000100060	PB.20698.4	ENST00000430411.1	A5SS	GAIN	37485922	37485916	7	7	TRUE	TRUE	frame_disruption	-12345	frame_preserved
ENSG00000100154	ENST00000397906.7	PB.20539.11	Partial_IR_5	GAIN	28629551	28628890	662	662	TRUE	TRUE	direct_stop_insertion	-648749	frame_disrupted
ENSG00000100243	PB.20849.42	ENST00000690835.1	Partial_IR_5	LOSS	42630882	42629804	1077	-1077	FALSE	TRUE	NA	-1077	frame_preserved
ENSG00000100243	PB.20849.42	PB.20849.43	Partial_IR_5	GAIN	42636714	42636199	516	516	TRUE	TRUE	direct_stop_insertion	-4113	frame_preserved
ENSG00000100284	PB.20654.11	PB.20654.7	SE	LOSS	35330347	35330480	134	-134	TRUE	TRUE	frame_disruption	-134	frame_disrupted
ENSG00000100350	ENST00000862038.1	PB.20679.42	Partial_IR_3	LOSS	36490510	36490268	243	-243	FALSE	TRUE	NA	-243	frame_preserved
ENSG00000100350	ENST00000862038.1	PB.20679.46	Partial_IR_3	LOSS	36490510	36490268	243	-243	FALSE	TRUE	NA	-243	frame_preserved
ENSG00000100353	ENST00000958487.1	PB.20681.7	A3SS	GAIN	36517493	36517432	62	62	TRUE	TRUE	frame_disruption	-961	frame_disrupted
ENSG00000100483	ENST00000922446.1	PB.9424.34	A5SS	LOSS	50116080	50116068	11	-11	TRUE	TRUE	frame_disruption	-477	frame_preserved
ENSG00000100522	ENST00000875212.1	PB.9464.67	A5SS	GAIN	52780678	52780660	19	19	TRUE	TRUE	frame_disruption	19	frame_disrupted
ENSG00000100567	ENST00000876655.1	PB.9530.1	Missing_Internal	GAIN	58247750	58247832	83	83	TRUE	TRUE	frame_disruption	2462	frame_disrupted
ENSG00000100603	PB.9874.32	PB.9874.21	Partial_IR_5	LOSS	77738778	77738305	472	-472	TRUE	TRUE	frame_disruption	-472	frame_disrupted
ENSG00000100796	PB.9960.149	PB.9960.151	SE	GAIN	91469003	91468895	109	109	TRUE	TRUE	frame_disruption	109	frame_disrupted
ENSG00000100815	ENST00000964014.1	PB.9971.333	Missing_Internal	LOSS	92011795	92011755	41	-41	TRUE	TRUE	frame_disruption	-36696	frame_preserved
ENSG00000100883	ENST00000928723.1	PB.9313.11	SE	GAIN	35019889	35020001	113	113	TRUE	TRUE	frame_disruption	113	frame_disrupted
ENSG00000100897	ENST00000561001.5	ENST00000558706.5	A5SS	GAIN	24115727	24115749	23	23	TRUE	TRUE	frame_disruption	-50	frame_disrupted
ENSG00000100938	ENST00000559409.5	PB.9230.20	A5SS	GAIN	24233587	24233598	12	12	FALSE	TRUE	NA	12	frame_preserved
ENSG00000100949	ENST00000876595.1	ENST00000559974.5	A5SS	GAIN	24267869	24267866	4	4	TRUE	TRUE	frame_disruption	4	frame_disrupted
ENSG00000101079	ENST00000956892.1	PB.19421.11	SE	GAIN	36707007	36706972	36	36	FALSE	TRUE	NA	-67	frame_disrupted
ENSG00000101079	ENST00000956892.1	PB.19421.11	SE	LOSS	36684475	36684413	63	-27	FALSE	TRUE	NA	-67	frame_disrupted
ENSG00000101079	ENST00000956892.1	PB.19421.11	A5SS	LOSS	36665237	36665235	1	-28	TRUE	TRUE	frame_disruption	-67	frame_disrupted
ENSG00000101158	PB.19717.32	PB.19717.14	Alt_TES	LOSS	58995371	58990424	4947	-4947	FALSE	TRUE	NA	-4947	frame_preserved
ENSG00000101158	PB.19717.39	PB.19717.14	Alt_TES	LOSS	58994589	58990424	4165	-4165	TRUE	TRUE	frame_disruption	-4165	frame_disrupted
ENSG00000101194	ENST00000878416.1	PB.19777.37	SE	GAIN	62963769	62964022	254	254	TRUE	TRUE	frame_disruption	275	frame_disrupted
ENSG00000101199	ENST00000946862.1	PB.19781.32	SE	GAIN	63282819	63282851	33	33	FALSE	TRUE	NA	33	frame_preserved
ENSG00000101276	ENST00000906489.1	PB.18953.26	Partial_IR_5	GAIN	763497	762214	1284	1284	TRUE	TRUE	direct_stop_insertion	1284	frame_preserved
ENSG00000101412	ENST00000343380.6	PB.19339.2	A3SS	GAIN	33677541	33677541	1	1	TRUE	TRUE	frame_disruption	1	frame_disrupted
ENSG00000101412	ENST00000932104.1	PB.19339.2	A3SS	GAIN	33677541	33677541	1	1	TRUE	TRUE	frame_disruption	-26	frame_disrupted
ENSG00000101474	ENST00000881535.1	PB.19242.6	SE	GAIN	24971576	24971460	117	117	FALSE	TRUE	NA	332	frame_disrupted
ENSG00000101474	ENST00000881535.1	PB.19242.6	SE	GAIN	24964589	24964375	215	332	TRUE	TRUE	frame_disruption	332	frame_disrupted
ENSG00000102034	ENST00000880884.1	PB.34270.32	Partial_IR_3	LOSS	130069677	130069464	214	-214	TRUE	TRUE	frame_disruption	-214	frame_disrupted
ENSG00000102054	ENST00000967935.1	PB.33509.1	Missing_Internal	GAIN	16869220	16869076	145	145	TRUE	TRUE	frame_disruption	291	frame_preserved
ENSG00000102054	ENST00000967935.1	PB.33509.10	Missing_Internal	GAIN	16869220	16869076	145	145	TRUE	TRUE	frame_disruption	291	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.398	Missing_Internal	GAIN	77857497	77857357	141	141	FALSE	TRUE	NA	192	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.398	Missing_Internal	GAIN	77856873	77856733	141	282	FALSE	TRUE	NA	192	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.398	SE	LOSS	77855590	77855501	90	192	FALSE	TRUE	NA	192	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.401	Missing_Internal	GAIN	77857497	77857357	141	141	FALSE	TRUE	NA	191	frame_disrupted
ENSG00000102158	PB.33982.557	PB.33982.401	Missing_Internal	GAIN	77856873	77856733	141	282	FALSE	TRUE	NA	191	frame_disrupted
ENSG00000102158	PB.33982.557	PB.33982.401	SE	LOSS	77830895	77830805	91	191	TRUE	TRUE	frame_disruption	191	frame_disrupted
ENSG00000102158	PB.33982.557	PB.33982.408	Missing_Internal	GAIN	77857497	77857357	141	141	FALSE	TRUE	NA	282	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.408	Missing_Internal	GAIN	77856873	77856733	141	282	FALSE	TRUE	NA	282	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.669	Missing_Internal	GAIN	77857497	77857357	141	141	FALSE	TRUE	NA	282	frame_preserved
ENSG00000102158	PB.33982.557	PB.33982.669	Missing_Internal	GAIN	77856873	77856733	141	282	FALSE	TRUE	NA	282	frame_preserved
ENSG00000102362	ENST00000877174.1	PB.34047.122	SE	LOSS	100679412	100679313	100	-100	TRUE	TRUE	frame_disruption	-100	frame_disrupted
ENSG00000102384	PB.34054.7	PB.34054.12	A5SS	LOSS	101120784	101120784	1	-1	TRUE	TRUE	frame_disruption	89	frame_disrupted
ENSG00000102384	PB.34054.7	PB.34054.15	A5SS	LOSS	101109591	101109591	1	-1	TRUE	TRUE	frame_disruption	-7	frame_disrupted
ENSG00000102393	ENST00000674634.2	ENST00000676372.1	A5SS	GAIN	101398784	101398719	66	66	FALSE	TRUE	NA	-24	frame_preserved
ENSG00000102393	ENST00000674634.2	ENST00000676372.1	A5SS	LOSS	101398370	101398279	90	-24	FALSE	TRUE	NA	-24	frame_preserved
ENSG00000102858	PB.11466.57	PB.11466.15	SE	GAIN	4671391	4671459	69	69	FALSE	TRUE	NA	-107	frame_disrupted
ENSG00000102858	PB.11466.57	PB.11466.15	Missing_Internal	LOSS	4677463	4677572	110	-41	TRUE	TRUE	frame_disruption	-107	frame_disrupted
ENSG00000102858	PB.11466.57	PB.11466.77	Partial_IR_5	GAIN	4652825	4653606	782	782	TRUE	TRUE	direct_stop_insertion	-31123	frame_disrupted
ENSG00000102900	PB.11964.24	PB.11964.13	Partial_IR_5	GAIN	56823847	56824740	894	894	TRUE	TRUE	direct_stop_insertion	-16973	frame_disrupted
ENSG00000102904	PB.12083.3	PB.12083.1	Partial_IR_5	LOSS	67814402	67815336	935	-935	TRUE	TRUE	frame_disruption	-935	frame_disrupted
ENSG00000102904	PB.12083.3	PB.12083.5	Partial_IR_5	LOSS	67814402	67815336	935	-935	TRUE	TRUE	frame_disruption	-935	frame_disrupted
ENSG00000102984	ENST00000568322.5	ENST00000563878.5	A5SS	GAIN	71867911	71867893	19	19	TRUE	TRUE	frame_disruption	15	frame_preserved
ENSG00000102996	PB.11999.29	PB.11999.12	A3SS	GAIN	58043169	58043209	41	41	TRUE	TRUE	frame_disruption	41	frame_disrupted
ENSG00000103544	ENST00000858385.1	PB.11638.67	SE	GAIN	19616114	19616191	78	78	FALSE	TRUE	NA	-115	frame_disrupted
ENSG00000103544	ENST00000858385.1	PB.11638.67	Missing_Internal	LOSS	19650382	19650459	78	0	FALSE	TRUE	NA	-115	frame_disrupted
ENSG00000103544	ENST00000858385.1	PB.11638.67	Missing_Internal	LOSS	19651976	19652090	115	-115	TRUE	TRUE	frame_disruption	-115	frame_disrupted
ENSG00000103546	ENST00000574918.2	ENST00000682050.1	SE	LOSS	55696225	55696337	113	-113	TRUE	TRUE	frame_disruption	-113	frame_disrupted
ENSG00000103591	ENST00000925676.1	PB.10848.34	Missing_Internal	GAIN	67236820	67236630	191	191	TRUE	TRUE	frame_disruption	490	frame_disrupted
ENSG00000103811	ENST00000906226.1	ENST00000678799.1	Partial_IR_5	GAIN	78944890	78944778	113	113	TRUE	TRUE	direct_stop_insertion	-66	frame_preserved
ENSG00000104154	PB.10541.1	PB.10541.14	Partial_IR_5	GAIN	45511137	45509972	1166	1166	TRUE	TRUE	direct_stop_insertion	-25493	frame_disrupted
ENSG00000104343	ENST00000602593.6	PB.31086.331	SE	GAIN	73796690	73796607	84	84	FALSE	TRUE	NA	84	frame_preserved
ENSG00000104611	PB.30639.9	PB.30639.153	SE	GAIN	19357203	19357283	81	81	FALSE	TRUE	NA	-50	frame_disrupted
ENSG00000104611	PB.30639.9	PB.30639.153	SE	LOSS	19373530	19373660	131	-50	TRUE	TRUE	frame_disruption	-50	frame_disrupted
ENSG00000104613	PB.30641.38	ENST00000522114.5	A3SS	GAIN	19818194	19818274	81	81	FALSE	TRUE	NA	-31465	frame_disrupted
ENSG00000104613	PB.30641.38	ENST00000522114.5	Alt_TES	LOSS	19852064	19820518	31546	-31465	TRUE	TRUE	frame_disruption	-31465	frame_disrupted
ENSG00000104731	ENST00000968630.1	ENST00000569747.5	SE	GAIN	87756477	87756422	56	56	TRUE	TRUE	frame_disruption	-22788	frame_preserved
ENSG00000104866	PB.15825.39	PB.15825.21	Missing_Internal	LOSS	45138514	45138611	98	-98	TRUE	TRUE	frame_disruption	-144	frame_preserved
ENSG00000104980	PB.14977.1	PB.14977.11	Partial_IR_5	GAIN	7938026	7937242	785	785	TRUE	TRUE	direct_stop_insertion	-7665	frame_preserved
ENSG00000105197	ENST00000601358.5	PB.15645.11	SE	GAIN	39485544	39485602	59	59	TRUE	TRUE	frame_disruption	59	frame_disrupted
ENSG00000105197	ENST00000601358.5	PB.15645.12	SE	GAIN	39485544	39485602	59	59	TRUE	TRUE	frame_disruption	59	frame_disrupted
ENSG00000105197	PB.15645.11	ENST00000601358.5	SE	LOSS	39485544	39485602	59	-59	TRUE	TRUE	frame_disruption	-59	frame_disrupted
ENSG00000105202	ENST00000599134.1	PB.15643.30	A5SS	GAIN	39840655	39840620	36	36	FALSE	TRUE	NA	36	frame_preserved
ENSG00000105393	ENST00000951793.1	ENST00000594247.5	SE	LOSS	17271597	17271655	59	-59	TRUE	TRUE	frame_disruption	-451	frame_disrupted
ENSG00000105402	ENST00000597274.5	PB.15915.29	SE	GAIN	47503502	47503423	80	80	TRUE	TRUE	frame_disruption	80	frame_disrupted
ENSG00000105402	ENST00000597274.5	PB.15915.42	SE	GAIN	47503502	47503423	80	80	TRUE	TRUE	frame_disruption	80	frame_disrupted
ENSG00000105479	ENST00000859784.1	PB.15927.23	A3SS	LOSS	48302922	48302863	60	-60	FALSE	TRUE	NA	55	frame_disrupted
ENSG00000105479	ENST00000859784.1	PB.15927.23	SE	GAIN	48301114	48301000	115	55	TRUE	TRUE	frame_disruption	55	frame_disrupted
ENSG00000105647	ENST00000965710.1	ENST00000617130.6	SE	LOSS	18161279	18161495	217	-217	TRUE	TRUE	frame_disruption	-168	frame_preserved
ENSG00000105887	ENST00000874999.1	PB.30182.27	SE	LOSS	135972588	135972553	36	-36	FALSE	TRUE	NA	-36	frame_preserved
ENSG00000106609	PB.29333.20	PB.29333.14	SE	LOSS	66950952	66951135	184	-184	TRUE	TRUE	frame_disruption	-184	frame_disrupted
ENSG00000106683	PB.29398.6	PB.29398.7	Missing_Internal	GAIN	74096622	74096760	139	139	TRUE	TRUE	frame_disruption	249	frame_preserved
ENSG00000106868	ENST00000374264.6	PB.32845.46	SE	GAIN	112105848	112105743	106	106	TRUE	TRUE	frame_disruption	41	frame_disrupted
ENSG00000106868	PB.32845.24	PB.32845.25	SE	GAIN	112078724	112078538	187	187	TRUE	TRUE	frame_disruption	187	frame_disrupted
ENSG00000106868	PB.32845.24	PB.32845.38	SE	GAIN	112078724	112078538	187	187	TRUE	TRUE	frame_disruption	187	frame_disrupted
ENSG00000106991	ENST00000344849.5	PB.33032.4	SE	GAIN	127816867	127816808	60	60	FALSE	TRUE	NA	60	frame_preserved
ENSG00000107338	ENST00000854896.1	PB.32167.56	Missing_Internal	GAIN	37977914	37977809	106	106	TRUE	TRUE	frame_disruption	322	frame_disrupted
ENSG00000107625	PB.3966.362	PB.3966.385	SE	LOSS	68914059	68914204	146	-146	TRUE	TRUE	frame_disruption	-16497	frame_preserved
ENSG00000107669	ENST00000686451.1	ENST00000691226.1	Missing_Internal	LOSS	121913893	121913790	104	-104	TRUE	TRUE	frame_disruption	-104	frame_disrupted
ENSG00000107669	ENST00000687089.1	ENST00000686451.1	Missing_Internal	LOSS	121924329	121924266	64	-64	TRUE	TRUE	frame_disruption	-241	frame_disrupted
ENSG00000107669	ENST00000687089.1	ENST00000686786.1	SE	LOSS	121913893	121913790	104	-104	TRUE	TRUE	frame_disruption	-218	frame_disrupted
ENSG00000107745	ENST00000897983.1	PB.4018.1	SE	GAIN	72508269	72508155	115	115	TRUE	TRUE	frame_disruption	-1034	frame_disrupted
ENSG00000107745	ENST00000897983.1	PB.4018.35	Partial_IR_5	GAIN	72533745	72532300	1446	1446	TRUE	TRUE	direct_stop_insertion	-157292	frame_disrupted
ENSG00000107819	PB.4467.27	PB.4467.16	A3SS	GAIN	101035944	101036002	59	59	TRUE	TRUE	frame_disruption	3	frame_preserved
ENSG00000107819	PB.4467.27	PB.4467.24	A3SS	LOSS	101036667	101036722	56	-56	TRUE	TRUE	frame_disruption	-56	frame_disrupted
ENSG00000107819	PB.4467.27	PB.4467.47	A3SS	GAIN	101035944	101036002	59	59	TRUE	TRUE	frame_disruption	3	frame_preserved
ENSG00000107819	PB.4467.27	PB.4467.61	A3SS	LOSS	101036667	101036722	56	-56	TRUE	TRUE	frame_disruption	-56	frame_disrupted
ENSG00000107959	ENST00000960313.1	PB.3417.1	Missing_Internal	GAIN	3170206	3170104	103	103	TRUE	TRUE	frame_disruption	735	frame_preserved
ENSG00000107960	ENST00000970564.1	PB.4541.381	Missing_Internal	GAIN	103887728	103886419	1310	1310	TRUE	TRUE	frame_disruption	-2560	frame_disrupted
ENSG00000108231	ENST00000627420.2	ENST00000636946.1	A5SS	LOSS	93758360	93758368	9	-9	FALSE	TRUE	NA	-9	frame_preserved
ENSG00000108231	ENST00000636155.1	ENST00000636946.1	Partial_IR_5	GAIN	93758832	93759291	460	460	TRUE	TRUE	direct_stop_insertion	-7547	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000637037.1	SE	GAIN	93782743	93783043	301	301	TRUE	TRUE	frame_disruption	-7723	frame_disrupted
ENSG00000108469	PB.13846.46	PB.13846.41	Partial_IR_3	LOSS	75658460	75658353	108	-108	FALSE	TRUE	NA	-182	frame_disrupted
ENSG00000108469	PB.13846.46	PB.13846.41	SE	LOSS	75630692	75630619	74	-182	TRUE	TRUE	frame_disruption	-182	frame_disrupted
ENSG00000108592	PB.13672.11	PB.13672.64	SE	GAIN	63822762	63822665	98	98	TRUE	TRUE	frame_disruption	103	frame_disrupted
ENSG00000108592	PB.13672.11	PB.13672.77	A3SS	GAIN	63821643	63821639	5	5	TRUE	TRUE	frame_disruption	5	frame_disrupted
ENSG00000108599	PB.12912.19	PB.12912.15	SE	LOSS	19924517	19924408	110	-110	TRUE	TRUE	frame_disruption	-110	frame_disrupted
ENSG00000108654	PB.13686.227	PB.13686.250	SE	LOSS	64502549	64502439	111	-111	FALSE	TRUE	NA	-111	frame_preserved
ENSG00000108654	PB.13686.250	PB.13686.227	SE	GAIN	64502549	64502439	111	111	FALSE	TRUE	NA	111	frame_preserved
ENSG00000108773	PB.13253.312	PB.13253.311	Partial_IR_5	GAIN	42119244	42119054	191	191	TRUE	TRUE	direct_stop_insertion	191	frame_disrupted
ENSG00000108950	ENST00000882125.1	PB.13743.41	SE	GAIN	68551951	68551873	79	79	TRUE	TRUE	frame_disruption	393	frame_preserved
ENSG00000109062	ENST00000967136.1	PB.13807.10	A3SS	GAIN	74762012	74762044	33	33	FALSE	TRUE	NA	1159	frame_disrupted
ENSG00000109062	ENST00000967136.1	PB.13807.10	Partial_IR_5	GAIN	74763521	74764646	1126	1159	TRUE	TRUE	direct_stop_insertion	1159	frame_disrupted
ENSG00000109255	ENST00000968007.1	PB.23769.5	SE	LOSS	55616385	55616338	48	-48	FALSE	TRUE	NA	-48	frame_preserved
ENSG00000109680	ENST00000505206.5	PB.23599.10	Missing_Internal	GAIN	26613169	26613241	73	73	TRUE	TRUE	frame_disruption	195	frame_preserved
ENSG00000109738	PB.24659.11	PB.24659.22	SE	GAIN	157145210	157145273	64	64	TRUE	TRUE	frame_disruption	64	frame_disrupted
ENSG00000109861	ENST00000880824.1	ENST00000678554.1	SE	GAIN	88309318	88309163	156	156	FALSE	TRUE	NA	-760	frame_disrupted
ENSG00000109861	ENST00000880824.1	ENST00000678554.1	Missing_Internal	LOSS	88294508	88293593	916	-760	TRUE	TRUE	frame_disruption	-760	frame_disrupted
ENSG00000109911	ENST00000638917.1	PB.5237.7	SE	GAIN	31602394	31602497	104	104	TRUE	TRUE	frame_disruption	-77	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.10	A5SS	GAIN	122886170	122886193	24	24	FALSE	TRUE	NA	2525	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.10	Missing_Internal	GAIN	122903925	122904444	520	544	TRUE	TRUE	frame_disruption	2525	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.42	A5SS	GAIN	122886170	122886193	24	24	FALSE	TRUE	NA	2555	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.42	Missing_Internal	GAIN	122903925	122904444	520	544	TRUE	TRUE	frame_disruption	2555	frame_disrupted
ENSG00000110074	ENST00000687699.1	ENST00000685765.1	Partial_IR_5	LOSS	126269292	126269415	124	-124	TRUE	TRUE	frame_disruption	-124	frame_disrupted
ENSG00000110344	ENST00000431736.6	PB.6298.33	A5SS	LOSS	118372667	118372687	21	-21	FALSE	TRUE	NA	163	frame_disrupted
ENSG00000110344	ENST00000431736.6	PB.6298.33	SE	GAIN	118382015	118382198	184	163	TRUE	TRUE	frame_disruption	163	frame_disrupted
ENSG00000111247	ENST00000544110.5	PB.6622.1	A5SS	LOSS	4543905	4543911	7	-7	TRUE	TRUE	frame_disruption	-7	frame_disrupted
ENSG00000111247	ENST00000544110.5	PB.6622.4	A5SS	LOSS	4543905	4543911	7	-7	TRUE	TRUE	frame_disruption	-7	frame_disrupted
ENSG00000111275	ENST00000951574.1	PB.8006.177	SE	GAIN	111791306	111791419	114	114	FALSE	TRUE	NA	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.177	A5SS	LOSS	111792164	111792198	35	79	TRUE	TRUE	frame_disruption	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.181	SE	GAIN	111791306	111791419	114	114	FALSE	TRUE	NA	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.181	A5SS	LOSS	111792164	111792198	35	79	TRUE	TRUE	frame_disruption	126	frame_preserved
ENSG00000111371	PB.7077.421	PB.7077.442	SE	GAIN	46196871	46196725	147	147	FALSE	TRUE	NA	147	frame_preserved
ENSG00000111450	ENST00000706285.1	ENST00000706280.1	SE	GAIN	130810077	130809900	178	178	TRUE	TRUE	frame_disruption	287	frame_disrupted
