gene_id	dominant_isoform_id	non_dominant_isoform_id	event_type	direction	five_prime	three_prime	bp_diff	cumulative_shift	is_causal	is_contributing	cause_type	net_shift	net_frame_status
ENSG00000107745	ENST00000897983.1	PB.4018.35	Partial_IR_5	GAIN	72533745	72532300	1446	1446	TRUE	TRUE	direct_stop_insertion	-157292	frame_disrupted
ENSG00000107819	PB.4467.27	PB.4467.16	A3SS	GAIN	101035944	101036002	59	59	TRUE	TRUE	frame_disruption	3	frame_preserved
ENSG00000107819	PB.4467.27	PB.4467.24	A3SS	LOSS	101036667	101036722	56	-56	TRUE	TRUE	frame_disruption	-56	frame_disrupted
ENSG00000107819	PB.4467.27	PB.4467.47	A3SS	GAIN	101035944	101036002	59	59	TRUE	TRUE	frame_disruption	3	frame_preserved
ENSG00000107819	PB.4467.27	PB.4467.61	A3SS	LOSS	101036667	101036722	56	-56	TRUE	TRUE	frame_disruption	-56	frame_disrupted
ENSG00000107959	ENST00000960313.1	PB.3417.1	Missing_Internal	GAIN	3170206	3170104	103	103	TRUE	TRUE	frame_disruption	735	frame_preserved
ENSG00000107960	ENST00000970564.1	PB.4541.359	SE	GAIN	103898377	103898293	85	85	TRUE	TRUE	frame_disruption	85	frame_disrupted
ENSG00000107960	ENST00000970564.1	PB.4541.363	SE	GAIN	103898377	103898293	85	85	TRUE	TRUE	frame_disruption	-3743	frame_disrupted
ENSG00000107960	ENST00000970564.1	PB.4541.381	Missing_Internal	GAIN	103887728	103886419	1310	1310	TRUE	TRUE	frame_disruption	-2560	frame_disrupted
ENSG00000108010	ENST00000948447.1	PB.4787.13	Missing_Internal	GAIN	130169433	130169490	58	58	TRUE	TRUE	frame_disruption	111	frame_preserved
ENSG00000108010	ENST00000948447.1	PB.4787.7	Missing_Internal	GAIN	130169433	130169490	58	58	TRUE	TRUE	frame_disruption	111	frame_preserved
ENSG00000108231	ENST00000627420.2	ENST00000636946.1	A5SS	LOSS	93758360	93758368	9	-9	FALSE	TRUE	NA	-9	frame_preserved
ENSG00000108231	ENST00000627420.2	ENST00000637037.1	A5SS	LOSS	93758360	93758368	9	-9	FALSE	TRUE	NA	-9	frame_preserved
ENSG00000108231	ENST00000636155.1	ENST00000627420.2	A5SS	GAIN	93758360	93758368	9	9	FALSE	TRUE	NA	-8032	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000627420.2	Missing_Internal	LOSS	93777379	93777450	72	-63	FALSE	TRUE	NA	-8032	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000627420.2	Missing_Internal	LOSS	93777546	93777617	72	-135	FALSE	TRUE	NA	-8032	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000627420.2	A5SS	GAIN	93790171	93790233	63	-72	FALSE	TRUE	NA	-8032	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000627420.2	Alt_TES	LOSS	93806134	93798174	7960	-8032	TRUE	TRUE	frame_disruption	-8032	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000636946.1	Partial_IR_5	GAIN	93758832	93759291	460	460	TRUE	TRUE	direct_stop_insertion	-7547	frame_disrupted
ENSG00000108231	ENST00000636155.1	ENST00000637037.1	SE	GAIN	93782743	93783043	301	301	TRUE	TRUE	frame_disruption	-7723	frame_disrupted
ENSG00000108469	PB.13846.46	PB.13846.41	Partial_IR_3	LOSS	75658460	75658353	108	-108	FALSE	TRUE	NA	-182	frame_disrupted
ENSG00000108469	PB.13846.46	PB.13846.41	SE	LOSS	75630692	75630619	74	-182	TRUE	TRUE	frame_disruption	-182	frame_disrupted
ENSG00000108592	PB.13672.11	PB.13672.64	SE	GAIN	63822762	63822665	98	98	TRUE	TRUE	frame_disruption	103	frame_disrupted
ENSG00000108592	PB.13672.11	PB.13672.77	A3SS	GAIN	63821643	63821639	5	5	TRUE	TRUE	frame_disruption	5	frame_disrupted
ENSG00000108599	PB.12912.19	PB.12912.15	SE	LOSS	19924517	19924408	110	-110	TRUE	TRUE	frame_disruption	-110	frame_disrupted
ENSG00000108654	PB.13686.227	PB.13686.250	SE	LOSS	64502549	64502439	111	-111	FALSE	TRUE	NA	-111	frame_preserved
ENSG00000108654	PB.13686.250	PB.13686.227	SE	GAIN	64502549	64502439	111	111	FALSE	TRUE	NA	111	frame_preserved
ENSG00000108773	PB.13253.312	PB.13253.311	Partial_IR_5	GAIN	42119244	42119054	191	191	TRUE	TRUE	direct_stop_insertion	191	frame_disrupted
ENSG00000108773	PB.13253.312	PB.13253.327	SE	GAIN	42119173	42119054	120	120	FALSE	TRUE	NA	120	frame_preserved
ENSG00000108950	ENST00000882125.1	PB.13743.41	SE	GAIN	68551951	68551873	79	79	TRUE	TRUE	frame_disruption	393	frame_preserved
ENSG00000109062	ENST00000967136.1	PB.13807.10	A3SS	GAIN	74762012	74762044	33	33	FALSE	TRUE	NA	1159	frame_disrupted
ENSG00000109062	ENST00000967136.1	PB.13807.10	Partial_IR_5	GAIN	74763521	74764646	1126	1159	TRUE	TRUE	direct_stop_insertion	1159	frame_disrupted
ENSG00000109255	ENST00000968007.1	PB.23769.5	SE	LOSS	55616385	55616338	48	-48	FALSE	TRUE	NA	-48	frame_preserved
ENSG00000109576	ENST00000918894.1	PB.24748.4	A5SS	GAIN	170064757	170064719	39	39	FALSE	TRUE	NA	39	frame_preserved
ENSG00000109680	ENST00000505206.5	PB.23599.10	Missing_Internal	GAIN	26613169	26613241	73	73	TRUE	TRUE	frame_disruption	195	frame_preserved
ENSG00000109738	PB.24659.11	PB.24659.22	SE	GAIN	157145210	157145273	64	64	TRUE	TRUE	frame_disruption	64	frame_disrupted
ENSG00000109805	ENST00000938377.1	ENST00000514176.5	Partial_IR_5	GAIN	17812311	17812424	114	114	TRUE	TRUE	direct_stop_insertion	4	frame_disrupted
ENSG00000109805	ENST00000938377.1	PB.23537.67	Partial_IR_5	GAIN	17812311	17812424	114	114	TRUE	TRUE	direct_stop_insertion	-5	frame_disrupted
ENSG00000109861	ENST00000880824.1	ENST00000678554.1	SE	GAIN	88309318	88309163	156	156	FALSE	TRUE	NA	-760	frame_disrupted
ENSG00000109861	ENST00000880824.1	ENST00000678554.1	Missing_Internal	LOSS	88294508	88293593	916	-760	TRUE	TRUE	frame_disruption	-760	frame_disrupted
ENSG00000109911	ENST00000638917.1	PB.5237.7	SE	GAIN	31602394	31602497	104	104	TRUE	TRUE	frame_disruption	-77	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.10	A5SS	GAIN	122886170	122886193	24	24	FALSE	TRUE	NA	2525	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.10	Missing_Internal	GAIN	122903925	122904444	520	544	TRUE	TRUE	frame_disruption	2525	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.42	A5SS	GAIN	122886170	122886193	24	24	FALSE	TRUE	NA	2555	frame_disrupted
ENSG00000109944	PB.6378.23	PB.6378.42	Missing_Internal	GAIN	122903925	122904444	520	544	TRUE	TRUE	frame_disruption	2555	frame_disrupted
ENSG00000110074	ENST00000687699.1	ENST00000685765.1	Partial_IR_5	LOSS	126269292	126269415	124	-124	TRUE	TRUE	frame_disruption	-124	frame_disrupted
ENSG00000110172	ENST00000525317.5	ENST00000533062.5	SE	GAIN	90216553	90216464	90	90	FALSE	TRUE	NA	-11443	frame_disrupted
ENSG00000110172	ENST00000525317.5	ENST00000533062.5	A5SS	GAIN	90214017	90213979	39	129	FALSE	TRUE	NA	-11443	frame_disrupted
ENSG00000110172	ENST00000525317.5	ENST00000533062.5	Alt_TES	LOSS	90202407	90213979	11572	-11443	TRUE	TRUE	frame_disruption	-11443	frame_disrupted
ENSG00000110344	ENST00000431736.6	PB.6298.33	A5SS	LOSS	118372667	118372687	21	-21	FALSE	TRUE	NA	163	frame_disrupted
ENSG00000110344	ENST00000431736.6	PB.6298.33	SE	GAIN	118382015	118382198	184	163	TRUE	TRUE	frame_disruption	163	frame_disrupted
ENSG00000110880	ENST00000958760.1	PB.7940.133	Missing_Internal	GAIN	108657423	108657232	192	192	FALSE	TRUE	NA	747	frame_preserved
ENSG00000110880	ENST00000958760.1	PB.7940.133	Missing_Internal	GAIN	108654410	108654306	105	297	FALSE	TRUE	NA	747	frame_preserved
ENSG00000110880	ENST00000958760.1	PB.7940.133	Missing_Internal	GAIN	108652417	108652272	146	443	TRUE	TRUE	frame_disruption	747	frame_preserved
ENSG00000111144	ENST00000228740.7	PB.7778.36	Partial_IR_3	GAIN	96011865	96009149	2717	2717	TRUE	TRUE	direct_stop_insertion	2843	frame_disrupted
ENSG00000111247	ENST00000544110.5	PB.6622.1	A5SS	LOSS	4543905	4543911	7	-7	TRUE	TRUE	frame_disruption	-7	frame_disrupted
ENSG00000111247	ENST00000544110.5	PB.6622.4	A5SS	LOSS	4543905	4543911	7	-7	TRUE	TRUE	frame_disruption	-7	frame_disrupted
ENSG00000111275	ENST00000951574.1	PB.8006.177	SE	GAIN	111791306	111791419	114	114	FALSE	TRUE	NA	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.177	A5SS	LOSS	111792164	111792198	35	79	TRUE	TRUE	frame_disruption	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.181	SE	GAIN	111791306	111791419	114	114	FALSE	TRUE	NA	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.181	A5SS	LOSS	111792164	111792198	35	79	TRUE	TRUE	frame_disruption	126	frame_preserved
ENSG00000111275	ENST00000951574.1	PB.8006.182	Partial_IR_3	GAIN	111791306	111792060	755	755	TRUE	TRUE	direct_stop_insertion	767	frame_disrupted
ENSG00000111335	ENST00000680138.1	PB.8027.186	SE	LOSS	113004475	113004673	199	-199	TRUE	TRUE	frame_disruption	-199	frame_disrupted
ENSG00000111335	ENST00000680138.1	PB.8027.188	SE	GAIN	113000837	113000933	97	97	TRUE	TRUE	frame_disruption	-102	frame_preserved
ENSG00000111371	PB.7077.421	PB.7077.442	SE	GAIN	46196871	46196725	147	147	FALSE	TRUE	NA	147	frame_preserved
ENSG00000111450	ENST00000706285.1	ENST00000706280.1	SE	GAIN	130810077	130809900	178	178	TRUE	TRUE	frame_disruption	287	frame_disrupted
ENSG00000111540	PB.7338.199	PB.7338.201	A5SS	LOSS	55990788	55990804	17	-17	TRUE	TRUE	frame_disruption	-17	frame_disrupted
ENSG00000111641	PB.6664.36	PB.6664.41	A3SS	GAIN	6566336	6566325	12	12	FALSE	TRUE	NA	12	frame_preserved
ENSG00000111684	PB.6687.43	PB.6687.1	Partial_IR_5	LOSS	7018274	7016265	2008	-2008	TRUE	TRUE	frame_disruption	-2008	frame_disrupted
ENSG00000111684	PB.6687.43	PB.6687.11	Partial_IR_5	LOSS	7018274	7016265	2008	-2008	TRUE	TRUE	frame_disruption	-2008	frame_disrupted
ENSG00000111684	PB.6687.43	PB.6687.12	Partial_IR_5	LOSS	7018274	7016265	2008	-2008	TRUE	TRUE	frame_disruption	-2008	frame_disrupted
ENSG00000111684	PB.6687.43	PB.6687.3	Partial_IR_5	LOSS	7018274	7016265	2008	-2008	TRUE	TRUE	frame_disruption	-2008	frame_disrupted
ENSG00000112062	PB.27312.37	PB.27312.106	A3SS	LOSS	36075821	36075847	27	-27	FALSE	TRUE	NA	-27	frame_preserved
ENSG00000112062	PB.27312.37	PB.27312.131	A3SS	LOSS	36075821	36075847	27	-27	FALSE	TRUE	NA	-27	frame_preserved
ENSG00000112146	PB.27567.6	PB.27567.7	SE	LOSS	53089659	53089854	196	-196	TRUE	TRUE	frame_disruption	-196	frame_disrupted
ENSG00000112511	ENST00000859015.1	ENST00000487667.5	A5SS	GAIN	33414287	33414366	80	80	TRUE	TRUE	frame_disruption	-499	frame_disrupted
ENSG00000112640	ENST00000461010.5	PB.27420.22	Missing_Internal	GAIN	42989611	42989688	78	78	FALSE	TRUE	NA	187	frame_disrupted
ENSG00000112640	ENST00000461010.5	PB.27420.22	Missing_Internal	GAIN	43006463	43006679	217	295	TRUE	TRUE	frame_disruption	187	frame_disrupted
ENSG00000112855	ENST00000943806.1	PB.26173.56	SE	GAIN	140693591	140693665	75	75	FALSE	TRUE	NA	297	frame_preserved
ENSG00000112855	ENST00000943806.1	PB.26173.56	Missing_Internal	GAIN	140694185	140694280	96	171	FALSE	TRUE	NA	297	frame_preserved
ENSG00000112855	ENST00000943806.1	PB.26173.56	Missing_Internal	GAIN	140695508	140695633	126	297	FALSE	TRUE	NA	297	frame_preserved
ENSG00000113119	ENST00000876843.1	ENST00000504069.6	A5SS	LOSS	140639609	140639612	4	-4	TRUE	TRUE	frame_disruption	-2734	frame_disrupted
ENSG00000113119	ENST00000876843.1	ENST00000515653.1	A5SS	GAIN	140639852	140639864	13	13	TRUE	TRUE	frame_disruption	-2668	frame_disrupted
ENSG00000113430	PB.24954.8	ENST00000717757.1	Partial_IR_3	LOSS	1879832	1879676	157	-157	TRUE	TRUE	frame_disruption	-157	frame_disrupted
ENSG00000113621	ENST00000856994.1	PB.26070.7	A3SS	GAIN	134899489	134899494	6	6	FALSE	TRUE	NA	6	frame_preserved
ENSG00000113621	ENST00000926577.1	PB.26070.7	SE	LOSS	134887516	134887551	36	-36	FALSE	TRUE	NA	-36	frame_preserved
ENSG00000113648	ENST00000304332.8	PB.26078.43	SE	LOSS	135360604	135360497	108	-108	FALSE	TRUE	NA	40	frame_disrupted
ENSG00000113648	ENST00000304332.8	PB.26078.43	SE	GAIN	135339575	135339428	148	40	TRUE	TRUE	frame_disruption	40	frame_disrupted
ENSG00000113648	ENST00000304332.8	PB.26078.49	A3SS	GAIN	135360607	135360605	3	3	FALSE	TRUE	NA	43	frame_disrupted
ENSG00000113648	ENST00000304332.8	PB.26078.49	A3SS	GAIN	135346097	135346058	40	43	TRUE	TRUE	frame_disruption	43	frame_disrupted
ENSG00000113716	ENST00000933326.1	PB.26310.26	SE	GAIN	150010111	150010608	498	498	FALSE	TRUE	NA	545	frame_disrupted
ENSG00000113716	ENST00000933326.1	PB.26310.26	SE	GAIN	150029841	150029887	47	545	TRUE	TRUE	frame_disruption	545	frame_disrupted
ENSG00000113719	PB.26518.155	PB.26518.103	SE	LOSS	172840742	172840840	99	-99	FALSE	TRUE	NA	-99	frame_preserved
ENSG00000113758	ENST00000952663.1	PB.26590.1	A3SS	GAIN	177468220	177468218	3	3	FALSE	TRUE	NA	6	frame_preserved
ENSG00000113758	ENST00000952663.1	PB.26590.1	A3SS	GAIN	177460555	177460553	3	6	FALSE	TRUE	NA	6	frame_preserved
ENSG00000113838	PB.23088.9	PB.23088.16	SE	GAIN	186553603	186553515	89	89	TRUE	TRUE	frame_disruption	89	frame_disrupted
ENSG00000114200	ENST00000855338.1	ENST00000497011.5	A5SS	GAIN	165829540	165829517	24	24	FALSE	TRUE	NA	103	frame_disrupted
ENSG00000114200	ENST00000855338.1	ENST00000497011.5	SE	GAIN	165777795	165777717	79	103	TRUE	TRUE	frame_disruption	103	frame_disrupted
ENSG00000114480	ENST00000942741.1	PB.21971.77	Missing_Internal	GAIN	81535325	81535195	131	131	TRUE	TRUE	frame_disruption	257	frame_disrupted
ENSG00000114796	PB.23025.26	PB.23025.100	SE	LOSS	183664921	183665039	119	-119	TRUE	TRUE	frame_disruption	-119	frame_disrupted
ENSG00000114988	PB.17325.15	ENST00000449221.5	SE	LOSS	96738067	96737949	119	-119	TRUE	TRUE	frame_disruption	-86	frame_disrupted
ENSG00000115053	ENST00000933639.1	PB.18764.26	A5SS	GAIN	231460215	231460152	64	64	TRUE	TRUE	frame_disruption	420	frame_preserved
ENSG00000115145	ENST00000263904.5	PB.17832.26	SE	LOSS	152126379	152126226	154	-154	TRUE	TRUE	frame_disruption	-154	frame_disrupted
ENSG00000115282	PB.17148.31	ENST00000424122.5	SE	LOSS	74490025	74490127	103	-103	TRUE	TRUE	frame_disruption	-61	frame_disrupted
ENSG00000115282	PB.17148.31	ENST00000449459.5	SE	LOSS	74490025	74490127	103	-103	TRUE	TRUE	frame_disruption	-1537	frame_disrupted
ENSG00000115415	PB.18225.236	PB.18225.25	Partial_IR_5	LOSS	190975812	190975542	269	-269	TRUE	TRUE	frame_disruption	-269	frame_disrupted
ENSG00000115514	PB.17378.31	PB.17378.43	Partial_IR_5	GAIN	99322079	99321955	125	125	TRUE	TRUE	direct_stop_insertion	537	frame_preserved
ENSG00000115514	PB.17378.49	PB.17378.20	SE	GAIN	99322209	99322153	57	57	FALSE	TRUE	NA	-2053	frame_disrupted
ENSG00000115514	PB.17378.49	PB.17378.20	Partial_IR_3	LOSS	99319799	99317690	2110	-2053	TRUE	TRUE	frame_disruption	-2053	frame_disrupted
ENSG00000115514	PB.17378.49	PB.17378.43	SE	GAIN	99322209	99321955	255	255	FALSE	TRUE	NA	255	frame_preserved
ENSG00000115598	PB.17422.19	PB.17422.22	SE	LOSS	102222489	102222608	120	-120	FALSE	TRUE	NA	-120	frame_preserved
ENSG00000115919	ENST00000852082.1	ENST00000424385.5	SE	LOSS	142918609	142918729	121	-121	TRUE	TRUE	frame_disruption	-87509	frame_disrupted
ENSG00000115942	PB.18311.72	PB.18311.61	SE	LOSS	200946283	200946239	45	-45	FALSE	TRUE	NA	-45	frame_preserved
ENSG00000115998	PB.17037.3	PB.17037.24	SE	GAIN	70152868	70152689	180	180	FALSE	TRUE	NA	180	frame_preserved
ENSG00000116151	PB.78.20	PB.78.9	A5SS	GAIN	2358591	2358588	4	4	TRUE	TRUE	frame_disruption	-2054	frame_disrupted
ENSG00000116161	PB.2501.23	PB.2501.20	Partial_IR_5	LOSS	175008707	175009665	959	-959	TRUE	TRUE	frame_disruption	-959	frame_disrupted
ENSG00000116337	ENST00000369840.7	ENST00000680820.1	SE	LOSS	109625303	109625433	131	-131	TRUE	TRUE	frame_disruption	-164	frame_disrupted
ENSG00000116478	ENST00000906555.1	PB.643.11	Partial_IR_5	GAIN	32316783	32317447	665	665	TRUE	TRUE	direct_stop_insertion	-8839	frame_disrupted
ENSG00000116478	ENST00000943499.1	PB.643.11	Partial_IR_5	GAIN	32316783	32317447	665	665	TRUE	TRUE	direct_stop_insertion	-8834	frame_disrupted
ENSG00000116580	ENST00000938294.1	PB.2179.671	SE	GAIN	155832950	155832832	119	119	TRUE	TRUE	frame_disruption	-72738	frame_preserved
ENSG00000116580	ENST00000938294.1	PB.2179.674	SE	GAIN	155832950	155832832	119	119	TRUE	TRUE	frame_disruption	-72738	frame_preserved
ENSG00000116586	ENST00000368305.9	PB.2187.2	Partial_IR_5	GAIN	156055426	156056104	679	679	TRUE	TRUE	direct_stop_insertion	-627	frame_preserved
ENSG00000116754	ENST00000855489.1	PB.1280.5	SE	GAIN	70247117	70247149	33	33	FALSE	TRUE	NA	15	frame_preserved
ENSG00000116754	ENST00000855489.1	PB.1280.5	A3SS	LOSS	70249931	70249951	21	12	FALSE	TRUE	NA	15	frame_preserved
ENSG00000116754	ENST00000855489.1	PB.1280.5	A3SS	GAIN	70250608	70250610	3	15	FALSE	TRUE	NA	15	frame_preserved
ENSG00000116815	PB.1786.34	PB.1786.50	Partial_IR_5	GAIN	116521905	116520443	1463	1463	TRUE	TRUE	direct_stop_insertion	-4423	frame_disrupted
ENSG00000116830	PB.1793.20	PB.1793.5	SE	LOSS	117097351	117097433	83	-83	TRUE	TRUE	frame_disruption	-83	frame_disrupted
ENSG00000117009	ENST00000881619.1	PB.3267.3	A3SS	LOSS	241555579	241555611	33	-33	FALSE	TRUE	NA	-34	frame_disrupted
ENSG00000117009	ENST00000881619.1	PB.3267.3	A5SS	LOSS	241568647	241568647	1	-34	TRUE	TRUE	frame_disruption	-34	frame_disrupted
ENSG00000117054	ENST00000534334.5	ENST00000680844.1	SE	LOSS	75728401	75728488	88	-88	TRUE	TRUE	frame_disruption	17	frame_disrupted
ENSG00000117054	ENST00000680805.1	ENST00000680844.1	SE	LOSS	75728401	75728488	88	-88	TRUE	TRUE	frame_disruption	57	frame_preserved
ENSG00000117399	ENST00000920119.1	PB.880.3	A5SS	GAIN	43360384	43360389	6	6	FALSE	TRUE	NA	6	frame_preserved
ENSG00000117411	ENST00000919106.1	ENST00000485678.6	SE	GAIN	43982817	43982930	114	114	FALSE	TRUE	NA	114	frame_preserved
ENSG00000117500	ENST00000935198.1	PB.1491.47	A3SS	GAIN	93156483	93156479	5	5	TRUE	TRUE	frame_disruption	-112	frame_disrupted
ENSG00000117569	ENST00000890857.1	PB.1546.22	SE	LOSS	96806419	96806452	34	-34	TRUE	TRUE	frame_disruption	-34	frame_disrupted
ENSG00000117592	ENST00000340385.6	PB.2470.8	Partial_IR_5	GAIN	173481483	173483512	2030	2030	TRUE	TRUE	direct_stop_insertion	-2648	frame_disrupted
ENSG00000117625	ENST00000905994.1	PB.2874.88	A5SS	LOSS	211259727	211259729	3	-3	FALSE	TRUE	NA	310	frame_disrupted
ENSG00000117625	ENST00000905994.1	PB.2874.88	SE	GAIN	211312355	211312487	133	130	TRUE	TRUE	frame_disruption	310	frame_disrupted
ENSG00000117676	ENST00000525525.5	PB.522.11	SE	LOSS	26530745	26530902	158	-158	TRUE	TRUE	frame_disruption	-158	frame_disrupted
ENSG00000117676	ENST00000525525.5	PB.522.27	SE	LOSS	26530745	26530902	158	-158	TRUE	TRUE	frame_disruption	-158	frame_disrupted
ENSG00000117791	ENST00000359316.6	PB.2963.3	SE	GAIN	220780018	220780239	222	222	FALSE	TRUE	NA	2363	frame_disrupted
ENSG00000117791	ENST00000359316.6	PB.2963.3	Partial_IR_3	GAIN	220781778	220783918	2141	2363	TRUE	TRUE	direct_stop_insertion	2363	frame_disrupted
ENSG00000118181	ENST00000942362.1	ENST00000527791.5	Partial_IR_3	LOSS	119017542	119017434	109	-109	TRUE	TRUE	frame_disruption	-109	frame_disrupted
ENSG00000118322	PB.26436.139	PB.26436.53	Partial_IR_5	LOSS	160634354	160633247	1106	-1106	TRUE	TRUE	frame_disruption	-1106	frame_disrupted
ENSG00000118620	PB.15394.17	PB.15394.30	Partial_IR_5	GAIN	21034185	21034613	429	429	TRUE	TRUE	direct_stop_insertion	-15219	frame_preserved
ENSG00000118705	PB.19430.175	PB.19430.74	SE	GAIN	37227922	37227984	63	63	FALSE	TRUE	NA	139	frame_disrupted
ENSG00000118705	PB.19430.175	PB.19430.74	SE	GAIN	37234020	37234095	76	139	TRUE	TRUE	frame_disruption	139	frame_disrupted
ENSG00000119041	PB.18258.15	PB.18258.48	A3SS	LOSS	196776629	196776619	11	-11	TRUE	TRUE	frame_disruption	-11	frame_disrupted
ENSG00000119125	ENST00000897996.1	PB.32407.55	SE	GAIN	72223120	72223227	108	108	FALSE	TRUE	NA	201	frame_preserved
ENSG00000119125	ENST00000897996.1	PB.32407.55	A3SS	GAIN	72245055	72245147	93	201	FALSE	TRUE	NA	201	frame_preserved
ENSG00000119185	ENST00000488451.5	PB.16324.56	Partial_IR_3	GAIN	9407598	9406906	693	693	TRUE	TRUE	direct_stop_insertion	693	frame_preserved
ENSG00000119392	ENST00000898510.1	ENST00000682831.1	Partial_IR_5	GAIN	128515640	128516414	775	775	TRUE	TRUE	direct_stop_insertion	-18196	frame_disrupted
ENSG00000119725	PB.9791.62	PB.9791.73	SE	GAIN	73922143	73922206	64	64	TRUE	TRUE	frame_disruption	-54	frame_preserved
ENSG00000119725	PB.9791.62	PB.9791.82	SE	GAIN	73894359	73894409	51	51	FALSE	TRUE	NA	372	frame_preserved
ENSG00000119725	PB.9791.62	PB.9791.82	Missing_Internal	GAIN	73910244	73910417	174	225	FALSE	TRUE	NA	372	frame_preserved
ENSG00000119725	PB.9791.62	PB.9791.82	Missing_Internal	GAIN	73918130	73918253	124	349	TRUE	TRUE	frame_disruption	372	frame_preserved
ENSG00000119725	PB.9791.62	PB.9791.83	SE	GAIN	73918130	73918253	124	124	TRUE	TRUE	frame_disruption	352	frame_disrupted
ENSG00000119725	PB.9791.62	PB.9791.93	Missing_Internal	GAIN	73922066	73922206	141	141	FALSE	TRUE	NA	228	frame_preserved
ENSG00000119725	PB.9791.62	PB.9791.93	Missing_Internal	GAIN	73922493	73922697	205	346	TRUE	TRUE	frame_disruption	228	frame_preserved
ENSG00000119844	ENST00000942374.1	PB.16953.69	Missing_Internal	GAIN	64567562	64567713	152	152	TRUE	TRUE	frame_disruption	275	frame_disrupted
ENSG00000119844	ENST00000942374.1	PB.16953.72	Missing_Internal	GAIN	64567562	64567713	152	152	TRUE	TRUE	frame_disruption	379	frame_disrupted
ENSG00000119979	PB.4671.102	PB.4671.117	A3SS	GAIN	119123393	119123468	76	76	TRUE	TRUE	frame_disruption	-32	frame_disrupted
ENSG00000120253	ENST00000340413.7	PB.28423.165	SE	GAIN	149728478	149728379	100	100	TRUE	TRUE	frame_disruption	100	frame_disrupted
ENSG00000120256	ENST00000239367.7	PB.28426.56	SE	LOSS	149853160	149853003	158	-158	TRUE	TRUE	frame_disruption	-158	frame_disrupted
ENSG00000120265	ENST00000863141.1	ENST00000484601.6	SE	GAIN	149772048	149772247	200	200	TRUE	TRUE	frame_disruption	-14380	frame_disrupted
ENSG00000120370	ENST00000498166.6	ENST00000687880.1	A5SS	LOSS	170532234	170532284	51	-51	FALSE	TRUE	NA	-51	frame_preserved
ENSG00000120645	PB.6543.1	PB.6543.3	Partial_IR_5	GAIN	67437	67587	151	151	TRUE	TRUE	direct_stop_insertion	151	frame_disrupted
ENSG00000120645	PB.6543.2	PB.6543.3	Partial_IR_5	GAIN	67437	67587	151	151	TRUE	TRUE	direct_stop_insertion	-129	frame_preserved
ENSG00000120693	PB.8476.111	PB.8476.17	Missing_Internal	LOSS	36872915	36872658	258	-258	FALSE	TRUE	NA	-591	frame_preserved
ENSG00000120693	PB.8476.111	PB.8476.17	Missing_Internal	LOSS	36867383	36867273	111	-369	FALSE	TRUE	NA	-591	frame_preserved
ENSG00000120693	PB.8476.111	PB.8476.17	Missing_Internal	LOSS	36865758	36865537	222	-591	FALSE	TRUE	NA	-591	frame_preserved
ENSG00000120798	PB.7761.1	PB.7761.11	SE	LOSS	95049233	95049068	166	-166	TRUE	TRUE	frame_disruption	-257	frame_disrupted
ENSG00000120798	PB.7761.1	PB.7761.41	Partial_IR_5	GAIN	95057552	95057099	454	454	TRUE	TRUE	direct_stop_insertion	-36417	frame_preserved
ENSG00000120798	PB.7761.11	PB.7761.1	SE	GAIN	95049233	95049068	166	166	TRUE	TRUE	frame_disruption	166	frame_disrupted
ENSG00000120868	PB.7816.27	PB.7816.23	A5SS	GAIN	98648783	98648815	33	33	FALSE	TRUE	NA	33	frame_preserved
ENSG00000120925	ENST00000862753.1	PB.30875.153	SE	LOSS	42865489	42865416	74	-74	TRUE	TRUE	frame_disruption	37	frame_disrupted
ENSG00000120925	ENST00000862753.1	PB.30875.42	SE	LOSS	42865489	42865416	74	-74	TRUE	TRUE	frame_disruption	37	frame_disrupted
ENSG00000121057	PB.13552.4	PB.13552.35	SE	LOSS	57112491	57112618	128	-128	TRUE	TRUE	frame_disruption	-128	frame_disrupted
ENSG00000121057	PB.13552.4	PB.13552.43	A3SS	LOSS	57111798	57111804	7	-7	TRUE	TRUE	frame_disruption	-7	frame_disrupted
ENSG00000121152	PB.17312.344	PB.17312.340	A3SS	LOSS	96341642	96341713	72	-72	FALSE	TRUE	NA	-13829	frame_disrupted
ENSG00000121152	PB.17312.344	PB.17312.340	A3SS	LOSS	96353306	96353316	11	-83	TRUE	TRUE	frame_disruption	-13829	frame_disrupted
ENSG00000121236	ENST00000909977.1	PB.4929.18	Missing_Internal	GAIN	5603246	5603735	490	490	TRUE	TRUE	frame_disruption	844	frame_disrupted
ENSG00000121236	ENST00000909977.1	PB.4929.19	Missing_Internal	GAIN	5603246	5603735	490	490	TRUE	TRUE	frame_disruption	-1176	frame_preserved
